nitrogen,potassium,phosphorus,temperature,humidity,moisture,crop,soil_type,fertilizer_name,ph,organic_carbon,region,date,ec,nitrogen_is_zero,nitrogen_was_missing,phosphorus_is_zero,phosphorus_was_missing,potassium_is_zero,potassium_was_missing
19,4,20,24.94,59.04,40.73,Paddy,Loamy,17-17-17,,,,,,0,0,0,0,0,0
7,0,37,25.54,65.98,69.67,Sugarcane,Black,10-26-26,,,,,,0,0,0,0,1,0
11,0,42,33.34,55.85,23.34,Sugarcane,Red,10-26-26,,,,,,0,0,0,0,1,0
40,0,4,29.55,56.78,47.37,Wheat,Clayey,17-17-17,,,,,,0,0,0,0,1,0
38,0,1,34.73,60.41,49.08,Millets,Clayey,10-26-26,,,,,,0,0,0,0,1,0
10,3,28,30.2,54.14,39.71,Maize,Black,DAP,,,,,,0,0,0,0,0,0
39,0,0,38.61,75.37,60.29,Millets,Clayey,20-20,,,,,,0,0,1,0,1,0
2,9,32,32.47,65.43,40.33,Sugarcane,Red,20-20,,,,,,0,0,0,0,0,0
3,20,21,36.14,63.2,37.97,Sugarcane,Sandy,Urea,,,,,,0,0,0,0,0,0
21,0,23,27.09,52.83,49.64,Barley,Clayey,14-35-14,,,,,,0,0,0,0,1,0
26,0,15,28.62,51.24,41.5,Paddy,Loamy,28-28,,,,,,0,0,0,0,1,0
18,0,28,29.46,59.83,48.05,Millets,Clayey,10-26-26,,,,,,0,0,0,0,1,0
37,0,2,35.21,61.64,45.77,Maize,Sandy,28-28,,,,,,0,0,0,0,1,0
26,3,21,35.02,64.12,70.0,Millets,Sandy,28-28,,,,,,0,0,0,0,0,0
9,2,38,25.03,57.3,62.78,Paddy,Red,28-28,,,,,,0,0,0,0,0,0
20,0,14,29.68,59.53,42.04,Maize,Loamy,20-20,,,,,,0,0,0,0,1,0
36,3,0,29.84,46.49,36.19,Barley,Sandy,28-28,,,,,,0,0,1,0,0,0
38,4,0,31.89,47.95,33.53,Paddy,Sandy,17-17-17,,,,,,0,0,1,0,0,0
25,4,22,30.41,53.73,52.34,Millets,Clayey,14-35-14,,,,,,0,0,0,0,0,0
13,0,11,29.69,68.57,47.16,Wheat,Loamy,28-28,,,,,,0,0,0,0,1,0
12,8,34,24.37,52.52,35.28,Maize,Sandy,10-26-26,,,,,,0,0,0,0,0,0
16,0,41,35.64,78.63,32.96,Ground Nuts,Loamy,DAP,,,,,,0,0,0,0,1,0
21,0,18,34.27,53.73,40.07,Millets,Red,17-17-17,,,,,,0,0,0,0,1,0
10,0,11,28.27,53.31,44.56,Maize,Clayey,20-20,,,,,,0,0,0,0,1,0
15,0,37,36.59,60.09,43.56,Sugarcane,Loamy,DAP,,,,,,0,0,0,0,1,0
8,0,18,28.84,67.18,30.09,Maize,Sandy,20-20,,,,,,0,0,0,0,1,0
37,0,1,35.56,58.03,40.89,Paddy,Black,14-35-14,,,,,,0,0,0,0,1,0
15,0,14,35.35,55.95,45.52,Paddy,Sandy,10-26-26,,,,,,0,0,0,0,1,0
20,0,19,26.74,52.72,36.02,Wheat,Red,Urea,,,,,,0,0,0,0,1,0
9,0,37,37.23,75.19,30.93,Ground Nuts,Sandy,10-26-26,,,,,,0,0,0,0,1,0
17,0,21,21.54,44.06,29.56,Maize,Loamy,DAP,,,,,,0,0,0,0,1,0
36,0,3,32.39,62.04,43.21,Paddy,Black,14-35-14,,,,,,0,0,0,0,1,0
7,0,3,24.06,61.27,35.5,Barley,Clayey,28-28,,,,,,0,0,0,0,1,0
8,5,28,23.77,56.55,20.0,Barley,Clayey,10-26-26,,,,,,0,0,0,0,0,0
36,2,0,21.54,46.95,31.7,Paddy,Clayey,20-20,,,,,,0,0,1,0,0,0
41,4,0,23.2,50.07,39.24,Maize,Red,Urea,,,,,,0,0,1,0,0,0
26,2,16,27.44,57.01,28.59,Wheat,Black,14-35-14,,,,,,0,0,0,0,0,0
13,0,17,32.09,75.71,34.53,Barley,Sandy,14-35-14,,,,,,0,0,0,0,1,0
24,4,15,24.8,52.55,31.96,Barley,Clayey,DAP,,,,,,0,0,0,0,0,0
30,0,2,33.0,70.78,53.38,Maize,Black,Urea,,,,,,0,0,0,0,1,0
11,0,39,30.49,62.68,54.33,Sugarcane,Red,28-28,,,,,,0,0,0,0,1,0
12,0,36,30.09,50.47,63.24,Barley,Sandy,14-35-14,,,,,,0,0,0,0,1,0
25,0,22,29.27,44.77,37.58,Maize,Sandy,DAP,,,,,,0,0,0,0,1,0
13,0,33,27.16,59.89,53.85,Millets,Black,DAP,,,,,,0,0,0,0,1,0
34,4,4,33.73,70.72,33.03,Maize,Red,20-20,,,,,,0,0,0,0,0,0
15,0,41,39.43,54.27,49.34,Maize,Sandy,17-17-17,,,,,,0,0,0,0,1,0
17,0,25,32.35,60.72,43.59,Millets,Red,20-20,,,,,,0,0,0,0,1,0
10,5,32,34.2,76.61,35.31,Sugarcane,Sandy,20-20,,,,,,0,0,0,0,0,0
37,2,0,34.55,55.64,37.76,Barley,Sandy,10-26-26,,,,,,0,0,1,0,0,0
25,0,22,20.22,58.88,39.39,Sugarcane,Sandy,28-28,,,,,,0,0,0,0,1,0
38,0,0,37.79,67.0,32.71,Paddy,Sandy,DAP,,,,,,0,0,1,0,1,0
13,3,34,27.98,60.54,46.23,Maize,Sandy,Urea,,,,,,0,0,0,0,0,0
10,14,21,27.24,51.2,39.43,Millets,Sandy,28-28,,,,,,0,0,0,0,0,0
34,0,0,34.9,57.7,66.08,Wheat,Red,17-17-17,,,,,,0,0,1,0,1,0
7,0,10,31.77,61.86,29.83,Millets,Loamy,14-35-14,,,,,,0,0,0,0,1,0
21,0,26,27.38,63.54,38.63,Ground Nuts,Loamy,10-26-26,,,,,,0,0,0,0,1,0
34,0,0,30.85,61.14,54.1,Sugarcane,Red,14-35-14,,,,,,0,0,1,0,1,0
12,13,31,34.43,53.83,67.15,Maize,Clayey,17-17-17,,,,,,0,0,0,0,0,0
14,6,27,32.02,55.71,67.83,Maize,Clayey,20-20,,,,,,0,0,0,0,0,0
15,19,14,30.34,65.67,31.36,Barley,Sandy,DAP,,,,,,0,0,0,0,0,0
7,10,25,39.88,61.95,47.99,Ground Nuts,Black,14-35-14,,,,,,0,0,0,0,0,0
8,17,19,26.43,46.63,42.08,Maize,Sandy,17-17-17,,,,,,0,0,0,0,0,0
35,0,0,36.97,55.81,41.5,Ground Nuts,Clayey,DAP,,,,,,0,0,1,0,1,0
7,3,39,27.63,60.94,44.64,Paddy,Red,28-28,,,,,,0,0,0,0,0,0
3,16,11,24.24,45.83,31.62,Paddy,Clayey,28-28,,,,,,0,0,0,0,0,0
38,0,4,36.09,59.96,40.07,Wheat,Red,28-28,,,,,,0,0,0,0,1,0
9,17,15,22.24,53.86,57.32,Ground Nuts,Red,Urea,,,,,,0,0,0,0,0,0
7,0,42,39.12,70.65,46.22,Maize,Clayey,20-20,,,,,,0,0,0,0,1,0
39,0,1,31.03,60.24,49.2,Sugarcane,Sandy,28-28,,,,,,0,0,0,0,1,0
11,0,10,34.83,50.31,46.32,Millets,Sandy,20-20,,,,,,0,0,0,0,1,0
8,0,43,37.71,79.73,38.27,Paddy,Black,DAP,,,,,,0,0,0,0,1,0
16,18,13,24.45,67.55,32.45,Ground Nuts,Red,20-20,,,,,,0,0,0,0,0,0
39,0,0,29.54,53.63,58.72,Paddy,Clayey,10-26-26,,,,,,0,0,1,0,1,0
35,0,3,29.25,48.93,39.46,Paddy,Clayey,20-20,,,,,,0,0,0,0,1,0
11,10,9,26.75,59.07,20.0,Barley,Clayey,20-20,,,,,,0,0,0,0,0,0
13,2,40,22.76,48.63,20.61,Sugarcane,Clayey,10-26-26,,,,,,0,0,0,0,0,0
14,8,19,24.26,46.73,63.59,Millets,Clayey,28-28,,,,,,0,0,0,0,0,0
34,0,0,35.85,66.05,54.54,Paddy,Loamy,10-26-26,,,,,,0,0,1,0,1,0
22,0,16,24.06,50.18,49.03,Millets,Sandy,20-20,,,,,,0,0,0,0,1,0
19,0,27,35.64,52.08,40.4,Wheat,Black,14-35-14,,,,,,0,0,0,0,1,0
27,1,23,30.3,48.94,35.02,Ground Nuts,Black,28-28,,,,,,0,0,0,0,0,0
11,0,44,31.5,63.37,26.54,Wheat,Clayey,DAP,,,,,,0,0,0,0,1,0
5,11,28,31.37,66.0,54.39,Millets,Black,28-28,,,,,,0,0,0,0,0,0
38,0,0,24.09,56.99,25.25,Sugarcane,Red,Urea,,,,,,0,0,1,0,1,0
8,14,23,29.46,54.26,34.31,Paddy,Clayey,17-17-17,,,,,,0,0,0,0,0,0
21,1,15,32.22,54.1,33.62,Ground Nuts,Red,14-35-14,,,,,,0,0,0,0,0,0
9,0,38,25.75,50.81,43.31,Barley,Clayey,28-28,,,,,,0,0,0,0,1,0
11,0,15,31.58,72.67,27.01,Maize,Clayey,DAP,,,,,,0,0,0,0,1,0
26,0,27,35.52,53.01,36.3,Sugarcane,Clayey,20-20,,,,,,0,0,0,0,1,0
10,14,31,24.01,50.76,23.95,Sugarcane,Clayey,20-20,,,,,,0,0,0,0,0,0
6,11,35,27.56,69.63,55.59,Barley,Black,20-20,,,,,,0,0,0,0,0,0
5,4,33,34.8,59.38,24.81,Paddy,Red,20-20,,,,,,0,0,0,0,0,0
21,0,22,27.27,70.2,48.0,Sugarcane,Black,Urea,,,,,,0,0,0,0,1,0
41,4,0,32.67,72.64,62.88,Millets,Clayey,17-17-17,,,,,,0,0,1,0,0,0
7,22,21,35.06,71.81,44.59,Paddy,Red,20-20,,,,,,0,0,0,0,0,0
37,0,3,27.2,53.22,65.54,Millets,Black,14-35-14,,,,,,0,0,0,0,1,0
6,12,33,34.53,50.56,59.52,Millets,Red,14-35-14,,,,,,0,0,0,0,0,0
9,0,36,33.72,54.76,55.49,Millets,Loamy,DAP,,,,,,0,0,0,0,1,0
11,4,36,39.52,68.5,46.86,Maize,Red,DAP,,,,,,0,0,0,0,0,0
25,0,18,29.04,69.4,35.7,Paddy,Loamy,14-35-14,,,,,,0,0,0,0,1,0
12,0,40,29.36,57.52,28.75,Barley,Clayey,DAP,,,,,,0,0,0,0,1,0
9,15,10,31.55,55.2,56.98,Millets,Clayey,17-17-17,,,,,,0,0,0,0,0,0
11,0,6,30.73,58.57,39.43,Paddy,Red,20-20,,,,,,0,0,0,0,1,0
24,0,17,21.81,44.3,53.45,Maize,Loamy,14-35-14,,,,,,0,0,0,0,1,0
14,4,44,28.73,53.76,21.09,Paddy,Red,20-20,,,,,,0,0,0,0,0,0
19,0,17,26.71,61.14,45.55,Ground Nuts,Sandy,Urea,,,,,,0,0,0,0,1,0
8,3,39,30.96,71.75,32.0,Ground Nuts,Black,Urea,,,,,,0,0,0,0,0,0
9,18,11,27.86,65.21,33.52,Wheat,Sandy,10-26-26,,,,,,0,0,0,0,0,0
40,3,1,23.48,62.95,44.68,Wheat,Red,Urea,,,,,,0,0,0,0,0,0
9,9,25,25.76,59.69,42.9,Paddy,Clayey,Urea,,,,,,0,0,0,0,0,0
43,0,4,34.01,66.76,38.99,Wheat,Sandy,14-35-14,,,,,,0,0,0,0,1,0
41,2,1,28.1,63.12,59.22,Wheat,Clayey,20-20,,,,,,0,0,0,0,0,0
17,4,19,36.54,59.79,31.06,Maize,Sandy,DAP,,,,,,0,0,0,0,0,0
8,3,9,26.54,60.09,68.52,Wheat,Clayey,14-35-14,,,,,,0,0,0,0,0,0
0,12,30,34.58,71.62,47.49,Barley,Black,DAP,,,,,,1,0,0,0,0,0
14,0,34,31.48,62.41,24.55,Sugarcane,Sandy,17-17-17,,,,,,0,0,0,0,1,0
10,22,18,34.25,73.85,41.28,Barley,Black,17-17-17,,,,,,0,0,0,0,0,0
7,3,37,32.12,77.32,23.3,Millets,Black,17-17-17,,,,,,0,0,0,0,0,0
1,6,29,34.41,61.06,44.38,Barley,Clayey,28-28,,,,,,0,0,0,0,0,0
8,6,27,34.19,62.08,20.0,Paddy,Black,10-26-26,,,,,,0,0,0,0,0,0
6,0,12,38.22,57.94,50.07,Paddy,Sandy,17-17-17,,,,,,0,0,0,0,1,0
12,0,42,27.87,55.62,31.24,Ground Nuts,Loamy,20-20,,,,,,0,0,0,0,1,0
16,0,30,28.02,48.4,57.89,Maize,Sandy,10-26-26,,,,,,0,0,0,0,1,0
17,0,32,24.06,59.62,70.0,Sugarcane,Red,10-26-26,,,,,,0,0,0,0,1,0
8,3,33,23.7,61.92,38.39,Maize,Clayey,Urea,,,,,,0,0,0,0,0,0
5,15,12,26.86,65.22,55.92,Millets,Red,20-20,,,,,,0,0,0,0,0,0
42,3,0,24.1,54.53,37.08,Paddy,Black,Urea,,,,,,0,0,1,0,0,0
10,0,38,30.76,52.1,45.25,Ground Nuts,Clayey,10-26-26,,,,,,0,0,0,0,1,0
14,0,38,33.33,67.32,54.05,Maize,Red,Urea,,,,,,0,0,0,0,1,0
9,0,31,32.57,60.04,49.72,Ground Nuts,Black,10-26-26,,,,,,0,0,0,0,1,0
15,21,16,33.14,49.74,33.96,Ground Nuts,Red,17-17-17,,,,,,0,0,0,0,0,0
39,4,4,24.61,49.42,45.94,Millets,Black,20-20,,,,,,0,0,0,0,0,0
44,1,0,31.16,52.39,22.68,Maize,Loamy,28-28,,,,,,0,0,1,0,0,0
27,0,21,29.91,67.67,41.74,Wheat,Sandy,DAP,,,,,,0,0,0,0,1,0
44,0,2,28.48,69.72,42.47,Millets,Clayey,20-20,,,,,,0,0,0,0,1,0
4,7,28,26.37,52.84,20.0,Wheat,Clayey,20-20,,,,,,0,0,0,0,0,0
27,1,15,27.28,49.29,53.75,Ground Nuts,Loamy,17-17-17,,,,,,0,0,0,0,0,0
9,13,29,28.54,52.41,56.61,Maize,Sandy,17-17-17,,,,,,0,0,0,0,0,0
12,0,12,22.21,52.71,52.42,Sugarcane,Clayey,28-28,,,,,,0,0,0,0,1,0
15,0,39,39.45,61.53,28.76,Sugarcane,Loamy,14-35-14,,,,,,0,0,0,0,1,0
6,18,21,28.44,52.58,36.69,Barley,Black,Urea,,,,,,0,0,0,0,0,0
18,0,21,24.39,61.39,39.84,Barley,Sandy,14-35-14,,,,,,0,0,0,0,1,0
35,0,0,27.7,55.99,39.51,Wheat,Clayey,Urea,,,,,,0,0,1,0,1,0
18,0,18,32.07,67.78,33.63,Wheat,Clayey,28-28,,,,,,0,0,0,0,1,0
10,8,26,31.04,52.32,62.57,Sugarcane,Loamy,17-17-17,,,,,,0,0,0,0,0,0
7,0,18,24.82,49.2,36.28,Paddy,Clayey,17-17-17,,,,,,0,0,0,0,1,0
24,3,27,22.49,53.29,40.75,Ground Nuts,Loamy,17-17-17,,,,,,0,0,0,0,0,0
7,9,16,30.17,51.2,34.47,Ground Nuts,Black,28-28,,,,,,0,0,0,0,0,0
10,0,44,29.86,52.39,28.29,Sugarcane,Loamy,Urea,,,,,,0,0,0,0,1,0
0,21,19,26.36,64.53,20.0,Sugarcane,Black,17-17-17,,,,,,1,0,0,0,0,0
7,2,39,35.93,62.74,49.08,Ground Nuts,Sandy,10-26-26,,,,,,0,0,0,0,0,0
26,0,25,32.95,64.98,33.74,Maize,Clayey,14-35-14,,,,,,0,0,0,0,1,0
8,0,39,25.86,69.87,40.56,Barley,Clayey,10-26-26,,,,,,0,0,0,0,1,0
10,10,32,27.17,60.75,56.14,Ground Nuts,Red,Urea,,,,,,0,0,0,0,0,0
31,4,0,24.86,49.39,31.93,Paddy,Red,17-17-17,,,,,,0,0,1,0,0,0
18,2,33,26.12,62.49,63.64,Barley,Sandy,DAP,,,,,,0,0,0,0,0,0
14,0,40,29.99,62.67,29.97,Millets,Sandy,Urea,,,,,,0,0,0,0,1,0
23,0,19,26.67,56.31,37.51,Maize,Red,20-20,,,,,,0,0,0,0,1,0
9,0,32,33.3,67.48,42.24,Barley,Loamy,17-17-17,,,,,,0,0,0,0,1,0
11,0,42,35.44,66.64,32.53,Paddy,Sandy,17-17-17,,,,,,0,0,0,0,1,0
13,0,14,29.01,61.71,48.57,Paddy,Sandy,Urea,,,,,,0,0,0,0,1,0
34,0,0,38.94,75.61,49.89,Maize,Clayey,DAP,,,,,,0,0,1,0,1,0
9,0,7,30.55,51.34,42.6,Sugarcane,Black,17-17-17,,,,,,0,0,0,0,1,0
18,1,15,28.16,58.55,25.26,Barley,Clayey,20-20,,,,,,0,0,0,0,0,0
12,4,5,29.35,62.25,39.85,Ground Nuts,Loamy,Urea,,,,,,0,0,0,0,0,0
11,1,9,27.66,47.56,41.75,Ground Nuts,Black,10-26-26,,,,,,0,0,0,0,0,0
21,0,18,35.72,68.72,25.91,Wheat,Red,20-20,,,,,,0,0,0,0,1,0
36,0,3,28.79,48.06,37.93,Wheat,Loamy,28-28,,,,,,0,0,0,0,1,0
43,3,1,34.17,58.77,44.38,Sugarcane,Sandy,28-28,,,,,,0,0,0,0,0,0
23,4,15,26.8,44.21,38.52,Ground Nuts,Sandy,14-35-14,,,,,,0,0,0,0,0,0
33,0,1,28.95,59.12,26.9,Wheat,Black,10-26-26,,,,,,0,0,0,0,1,0
38,1,0,32.83,68.78,37.84,Wheat,Sandy,10-26-26,,,,,,0,0,1,0,0,0
39,1,4,32.02,63.85,28.71,Maize,Red,17-17-17,,,,,,0,0,0,0,0,0
35,0,3,31.17,55.69,40.48,Wheat,Loamy,17-17-17,,,,,,0,0,0,0,1,0
10,16,18,28.93,70.5,64.49,Maize,Black,10-26-26,,,,,,0,0,0,0,0,0
38,0,0,25.69,62.47,65.56,Paddy,Black,17-17-17,,,,,,0,0,1,0,1,0
7,4,9,28.09,62.05,41.9,Wheat,Red,14-35-14,,,,,,0,0,0,0,0,0
14,4,18,32.56,65.99,36.24,Ground Nuts,Loamy,20-20,,,,,,0,0,0,0,0,0
19,1,25,29.94,55.21,52.74,Barley,Red,DAP,,,,,,0,0,0,0,0,0
15,14,10,21.71,49.72,30.07,Paddy,Black,Urea,,,,,,0,0,0,0,0,0
38,0,3,31.74,68.91,47.96,Millets,Clayey,28-28,,,,,,0,0,0,0,1,0
14,0,34,38.84,61.78,60.96,Maize,Loamy,Urea,,,,,,0,0,0,0,1,0
9,2,36,32.22,67.1,64.91,Ground Nuts,Red,28-28,,,,,,0,0,0,0,0,0
12,2,43,37.33,62.07,24.59,Wheat,Sandy,10-26-26,,,,,,0,0,0,0,0,0
2,23,17,30.6,55.38,35.35,Paddy,Loamy,DAP,,,,,,0,0,0,0,0,0
9,3,42,39.13,73.24,41.33,Maize,Loamy,28-28,,,,,,0,0,0,0,0,0
20,0,17,25.75,61.91,33.57,Wheat,Clayey,Urea,,,,,,0,0,0,0,1,0
25,0,18,29.99,60.85,46.92,Barley,Loamy,20-20,,,,,,0,0,0,0,1,0
10,0,38,40.0,68.84,70.0,Millets,Red,10-26-26,,,,,,0,0,0,0,1,0
8,8,25,40.0,64.69,54.83,Sugarcane,Loamy,DAP,,,,,,0,0,0,0,0,0
38,0,0,32.79,45.26,26.63,Wheat,Loamy,10-26-26,,,,,,0,0,1,0,1,0
12,12,7,31.04,71.72,53.87,Paddy,Clayey,14-35-14,,,,,,0,0,0,0,0,0
25,0,15,25.99,51.27,38.05,Maize,Loamy,DAP,,,,,,0,0,0,0,1,0
36,0,3,22.52,59.32,31.39,Sugarcane,Black,17-17-17,,,,,,0,0,0,0,1,0
10,0,6,26.12,56.29,67.0,Maize,Loamy,14-35-14,,,,,,0,0,0,0,1,0
13,0,36,38.53,69.75,61.48,Paddy,Clayey,10-26-26,,,,,,0,0,0,0,1,0
38,0,0,28.93,60.61,46.4,Sugarcane,Sandy,17-17-17,,,,,,0,0,1,0,1,0
17,4,11,29.51,57.86,47.6,Barley,Black,20-20,,,,,,0,0,0,0,0,0
5,3,10,30.99,47.42,57.98,Sugarcane,Clayey,28-28,,,,,,0,0,0,0,0,0
7,0,36,32.26,54.9,62.24,Maize,Sandy,Urea,,,,,,0,0,0,0,1,0
3,17,17,31.83,67.7,37.31,Barley,Red,14-35-14,,,,,,0,0,0,0,0,0
20,1,25,26.53,58.97,45.49,Sugarcane,Black,10-26-26,,,,,,0,0,0,0,0,0
32,3,1,28.16,49.51,36.1,Ground Nuts,Sandy,10-26-26,,,,,,0,0,0,0,0,0
12,0,37,38.8,63.61,68.24,Sugarcane,Black,Urea,,,,,,0,0,0,0,1,0
18,2,44,35.0,65.39,37.65,Sugarcane,Loamy,DAP,,,,,,0,0,0,0,0,0
12,2,11,22.27,59.9,51.79,Ground Nuts,Clayey,20-20,,,,,,0,0,0,0,0,0
18,11,10,33.13,70.61,42.85,Wheat,Loamy,DAP,,,,,,0,0,0,0,0,0
35,0,4,28.6,56.17,57.59,Ground Nuts,Clayey,Urea,,,,,,0,0,0,0,1,0
5,0,18,24.68,43.45,57.28,Paddy,Loamy,20-20,,,,,,0,0,0,0,1,0
31,0,0,33.69,71.85,50.83,Millets,Sandy,28-28,,,,,,0,0,1,0,1,0
17,2,37,33.65,65.32,70.0,Millets,Clayey,14-35-14,,,,,,0,0,0,0,0,0
14,0,13,30.33,44.11,26.82,Ground Nuts,Black,DAP,,,,,,0,0,0,0,1,0
21,4,26,29.74,63.49,44.31,Wheat,Sandy,28-28,,,,,,0,0,0,0,0,0
8,0,9,24.96,44.47,66.11,Sugarcane,Sandy,17-17-17,,,,,,0,0,0,0,1,0
16,0,37,33.57,60.78,51.96,Paddy,Red,10-26-26,,,,,,0,0,0,0,1,0
36,0,0,25.79,60.67,43.34,Paddy,Clayey,DAP,,,,,,0,0,1,0,1,0
35,4,1,30.35,60.18,63.97,Millets,Sandy,DAP,,,,,,0,0,0,0,0,0
6,3,38,31.38,51.49,61.27,Paddy,Red,14-35-14,,,,,,0,0,0,0,0,0
12,3,41,29.28,71.07,35.67,Sugarcane,Black,Urea,,,,,,0,0,0,0,0,0
5,10,26,31.0,57.54,48.96,Barley,Red,DAP,,,,,,0,0,0,0,0,0
14,18,8,33.3,68.18,47.51,Ground Nuts,Clayey,14-35-14,,,,,,0,0,0,0,0,0
10,0,9,33.98,62.99,50.43,Barley,Sandy,20-20,,,,,,0,0,0,0,1,0
14,0,10,28.82,62.48,20.0,Millets,Black,14-35-14,,,,,,0,0,0,0,1,0
9,0,37,29.99,66.83,47.07,Paddy,Loamy,Urea,,,,,,0,0,0,0,1,0
38,4,0,40.0,67.75,56.43,Barley,Loamy,14-35-14,,,,,,0,0,1,0,0,0
38,0,0,32.67,56.77,40.22,Maize,Clayey,17-17-17,,,,,,0,0,1,0,1,0
19,14,6,24.84,53.53,34.79,Millets,Sandy,17-17-17,,,,,,0,0,0,0,0,0
20,1,19,25.81,58.56,40.21,Wheat,Black,Urea,,,,,,0,0,0,0,0,0
12,0,40,34.23,69.79,65.57,Paddy,Clayey,17-17-17,,,,,,0,0,0,0,1,0
40,0,1,28.67,57.67,21.0,Millets,Clayey,20-20,,,,,,0,0,0,0,1,0
4,12,30,33.11,67.57,32.21,Wheat,Loamy,DAP,,,,,,0,0,0,0,0,0
5,14,31,29.73,59.06,69.92,Millets,Sandy,DAP,,,,,,0,0,0,0,0,0
8,10,15,21.23,46.1,36.59,Ground Nuts,Black,14-35-14,,,,,,0,0,0,0,0,0
10,0,39,28.01,50.89,20.0,Millets,Loamy,20-20,,,,,,0,0,0,0,1,0
27,0,19,25.64,55.98,37.32,Maize,Red,14-35-14,,,,,,0,0,0,0,1,0
4,14,15,21.73,48.03,43.37,Maize,Sandy,20-20,,,,,,0,0,0,0,0,0
26,0,16,28.89,46.84,27.93,Wheat,Loamy,14-35-14,,,,,,0,0,0,0,1,0
18,4,43,33.59,51.12,39.54,Wheat,Black,17-17-17,,,,,,0,0,0,0,0,0
10,10,11,26.21,66.15,51.0,Wheat,Red,20-20,,,,,,0,0,0,0,0,0
21,4,20,26.38,63.29,52.18,Ground Nuts,Clayey,14-35-14,,,,,,0,0,0,0,0,0
40,3,0,25.54,62.93,36.09,Paddy,Loamy,14-35-14,,,,,,0,0,1,0,0,0
20,1,25,23.59,52.26,42.23,Sugarcane,Sandy,20-20,,,,,,0,0,0,0,0,0
12,0,13,33.97,49.49,35.62,Maize,Clayey,14-35-14,,,,,,0,0,0,0,1,0
18,1,11,28.82,61.5,42.75,Ground Nuts,Clayey,DAP,,,,,,0,0,0,0,0,0
10,9,24,30.93,67.78,70.0,Ground Nuts,Black,Urea,,,,,,0,0,0,0,0,0
35,4,0,28.52,52.04,64.54,Paddy,Black,Urea,,,,,,0,0,1,0,0,0
10,6,27,26.51,50.62,55.85,Maize,Sandy,DAP,,,,,,0,0,0,0,0,0
12,3,42,32.89,53.28,63.35,Millets,Black,Urea,,,,,,0,0,0,0,0,0
18,0,23,31.36,66.66,46.26,Ground Nuts,Clayey,17-17-17,,,,,,0,0,0,0,1,0
13,0,35,25.37,51.4,67.69,Ground Nuts,Red,20-20,,,,,,0,0,0,0,1,0
20,0,26,29.14,67.8,49.49,Paddy,Red,10-26-26,,,,,,0,0,0,0,1,0
16,0,34,29.89,71.8,41.42,Paddy,Loamy,DAP,,,,,,0,0,0,0,1,0
3,7,27,31.52,67.58,32.04,Ground Nuts,Sandy,DAP,,,,,,0,0,0,0,0,0
39,0,0,26.01,41.55,61.19,Ground Nuts,Black,Urea,,,,,,0,0,1,0,1,0
15,0,36,30.43,55.84,34.76,Paddy,Sandy,20-20,,,,,,0,0,0,0,1,0
22,1,18,32.51,62.88,48.48,Sugarcane,Loamy,Urea,,,,,,0,0,0,0,0,0
14,0,13,21.59,54.14,68.42,Barley,Loamy,DAP,,,,,,0,0,0,0,1,0
40,3,4,27.98,51.57,32.44,Sugarcane,Sandy,10-26-26,,,,,,0,0,0,0,0,0
19,2,18,33.96,52.94,35.23,Wheat,Sandy,Urea,,,,,,0,0,0,0,0,0
24,0,13,27.85,52.65,33.33,Wheat,Clayey,20-20,,,,,,0,0,0,0,1,0
16,0,41,26.51,63.74,20.0,Wheat,Clayey,28-28,,,,,,0,0,0,0,1,0
17,0,36,29.01,58.45,25.72,Barley,Red,Urea,,,,,,0,0,0,0,1,0
10,11,32,31.19,57.06,56.73,Wheat,Red,14-35-14,,,,,,0,0,0,0,0,0
13,8,10,24.32,46.37,64.36,Ground Nuts,Sandy,DAP,,,,,,0,0,0,0,0,0
11,4,17,27.82,58.73,41.49,Ground Nuts,Loamy,20-20,,,,,,0,0,0,0,0,0
4,7,27,33.05,59.1,34.65,Wheat,Loamy,28-28,,,,,,0,0,0,0,0,0
41,2,0,30.4,60.08,37.04,Ground Nuts,Loamy,10-26-26,,,,,,0,0,1,0,0,0
15,0,35,33.99,56.59,20.08,Maize,Sandy,14-35-14,,,,,,0,0,0,0,1,0
20,0,20,31.57,49.29,48.02,Millets,Sandy,17-17-17,,,,,,0,0,0,0,1,0
9,6,32,37.51,57.76,60.62,Paddy,Black,10-26-26,,,,,,0,0,0,0,0,0
21,0,21,30.49,61.62,43.88,Wheat,Clayey,DAP,,,,,,0,0,0,0,1,0
7,0,17,25.11,67.21,30.73,Ground Nuts,Clayey,10-26-26,,,,,,0,0,0,0,1,0
6,0,32,32.74,60.15,33.03,Wheat,Black,Urea,,,,,,0,0,0,0,1,0
9,10,19,27.57,60.24,46.64,Ground Nuts,Black,17-17-17,,,,,,0,0,0,0,0,0
31,0,0,29.09,44.8,44.98,Millets,Black,17-17-17,,,,,,0,0,1,0,1,0
9,17,17,27.56,50.27,33.38,Maize,Black,20-20,,,,,,0,0,0,0,0,0
5,23,25,29.91,71.44,52.85,Millets,Loamy,Urea,,,,,,0,0,0,0,0,0
37,2,0,30.04,59.31,23.46,Wheat,Black,Urea,,,,,,0,0,1,0,0,0
14,0,41,38.72,62.6,32.93,Maize,Clayey,10-26-26,,,,,,0,0,0,0,1,0
46,3,0,30.45,47.88,24.31,Millets,Red,20-20,,,,,,0,0,1,0,0,0
