Nitrogen,Potassium,Phosphorous,Temparature,Humidity,Moisture,Crop Type,soil_type,fertilizer_name
11,7,32,30.46,54.2,26.28,Cotton,Black,10-26-26
17,0,23,35.65,66.09,33.49,Oil seeds,Black,20-20
19,1,25,29.94,55.21,52.74,Barley,Red,DAP
15,14,10,21.71,49.72,30.07,Paddy,Black,Urea
8,10,17,26.09,61.38,37.05,Tobacco,Black,20-20
38,0,3,31.74,68.91,47.96,Millets,Clayey,28-28
14,0,34,38.84,61.78,60.96,Maize,Loamy,Urea
18,0,17,30.25,53.77,39.07,Cotton,Clayey,DAP
9,2,36,32.22,67.1,64.91,Ground Nuts,Red,28-28
16,0,39,26.13,55.16,61.36,Pulses,Black,DAP
12,2,43,37.33,62.07,24.59,Wheat,Sandy,10-26-26
14,0,14,31.94,43.31,56.99,Cotton,Red,20-20
36,0,0,28.23,54.78,46.69,Pulses,Sandy,14-35-14
11,0,35,30.54,45.68,27.66,Pulses,Loamy,20-20
2,23,17,30.6,55.38,35.35,Paddy,Loamy,DAP
9,3,42,39.13,73.24,41.33,Maize,Loamy,28-28
20,0,17,25.75,61.91,33.57,Wheat,Clayey,Urea
25,0,18,29.99,60.85,46.92,Barley,Loamy,20-20
10,0,38,40.0,68.84,70.0,Millets,Red,10-26-26
15,1,7,31.08,51.34,55.35,Oil seeds,Clayey,28-28
33,0,0,28.77,51.58,35.29,Pulses,Clayey,Urea
8,8,25,40.0,64.69,54.83,Sugarcane,Loamy,DAP
11,0,37,27.43,51.19,59.36,Tobacco,Sandy,17-17-17
38,0,0,32.79,45.26,26.63,Wheat,Loamy,10-26-26
12,12,7,31.04,71.72,53.87,Paddy,Clayey,14-35-14
25,0,15,25.99,51.27,38.05,Maize,Loamy,DAP
9,1,11,38.25,61.62,25.91,Tobacco,Loamy,20-20
7,11,15,25.03,59.25,46.72,Tobacco,Red,Urea
36,0,3,22.52,59.32,31.39,Sugarcane,Black,17-17-17
10,0,6,26.12,56.29,67.0,Maize,Loamy,14-35-14
12,4,34,26.09,50.71,44.3,Pulses,Black,28-28
13,0,36,38.53,69.75,61.48,Paddy,Clayey,10-26-26
38,0,0,28.93,60.61,46.4,Sugarcane,Sandy,17-17-17
17,4,11,29.51,57.86,47.6,Barley,Black,20-20
15,2,38,33.95,69.5,26.36,Cotton,Red,20-20
5,3,10,30.99,47.42,57.98,Sugarcane,Clayey,28-28
7,0,36,32.26,54.9,62.24,Maize,Sandy,Urea
3,17,17,31.83,67.7,37.31,Barley,Red,14-35-14
14,0,36,31.94,61.1,52.49,Pulses,Loamy,Urea
20,1,25,26.53,58.97,45.49,Sugarcane,Black,10-26-26
32,3,1,28.16,49.51,36.1,Ground Nuts,Sandy,10-26-26
12,0,37,38.8,63.61,68.24,Sugarcane,Black,Urea
11,10,17,21.85,44.0,49.66,Cotton,Clayey,14-35-14
18,2,44,35.0,65.39,37.65,Sugarcane,Loamy,DAP
13,10,10,31.91,54.59,63.99,Pulses,Loamy,14-35-14
23,4,22,26.67,55.69,30.74,Cotton,Loamy,10-26-26
9,0,13,26.68,54.5,38.68,Tobacco,Loamy,17-17-17
27,3,15,29.19,60.94,42.0,Oil seeds,Red,20-20
12,2,11,22.27,59.9,51.79,Ground Nuts,Clayey,20-20
20,4,22,37.63,71.29,50.14,Cotton,Red,10-26-26
18,11,10,33.13,70.61,42.85,Wheat,Loamy,DAP
35,0,4,28.6,56.17,57.59,Ground Nuts,Clayey,Urea
23,0,24,34.35,60.57,46.46,Pulses,Sandy,28-28
46,0,3,23.82,53.92,33.92,Pulses,Clayey,Urea
22,3,20,27.76,52.38,36.17,Oil seeds,Loamy,17-17-17
5,0,18,24.68,43.45,57.28,Paddy,Loamy,20-20
35,0,1,24.1,45.69,20.64,Oil seeds,Red,DAP
6,12,12,30.87,65.28,46.28,Oil seeds,Clayey,Urea
31,0,0,33.69,71.85,50.83,Millets,Sandy,28-28
17,2,37,33.65,65.32,70.0,Millets,Clayey,14-35-14
14,0,13,30.33,44.11,26.82,Ground Nuts,Black,DAP
21,4,26,29.74,63.49,44.31,Wheat,Sandy,28-28
15,0,37,26.3,54.13,34.21,Pulses,Sandy,17-17-17
8,0,9,24.96,44.47,66.11,Sugarcane,Sandy,17-17-17
16,0,37,33.57,60.78,51.96,Paddy,Red,10-26-26
14,0,14,33.5,56.07,54.11,Oil seeds,Clayey,10-26-26
14,0,16,30.24,61.77,37.68,Tobacco,Loamy,20-20
5,9,31,37.62,69.05,44.74,Pulses,Red,DAP
36,0,0,25.79,60.67,43.34,Paddy,Clayey,DAP
35,4,1,30.35,60.18,63.97,Millets,Sandy,DAP
6,3,38,31.38,51.49,61.27,Paddy,Red,14-35-14
12,3,41,29.28,71.07,35.67,Sugarcane,Black,Urea
5,10,26,31.0,57.54,48.96,Barley,Red,DAP
14,18,8,33.3,68.18,47.51,Ground Nuts,Clayey,14-35-14
13,1,43,22.85,55.1,29.09,Oil seeds,Red,14-35-14
10,0,9,33.98,62.99,50.43,Barley,Sandy,20-20
14,0,10,28.82,62.48,20.0,Millets,Black,14-35-14
9,0,37,29.99,66.83,47.07,Paddy,Loamy,Urea
19,3,39,34.18,67.07,58.67,Tobacco,Loamy,17-17-17
38,4,0,40.0,67.75,56.43,Barley,Loamy,14-35-14
38,0,0,32.67,56.77,40.22,Maize,Clayey,17-17-17
8,0,10,22.13,50.96,59.06,Cotton,Clayey,Urea
19,14,6,24.84,53.53,34.79,Millets,Sandy,17-17-17
20,0,23,30.24,58.88,49.24,Tobacco,Loamy,14-35-14
20,1,19,25.81,58.56,40.21,Wheat,Black,Urea
12,0,40,34.23,69.79,65.57,Paddy,Clayey,17-17-17
40,0,1,28.67,57.67,21.0,Millets,Clayey,20-20
35,0,0,30.8,55.01,25.0,Oil seeds,Black,17-17-17
35,0,0,31.14,57.5,63.08,Cotton,Loamy,DAP
4,12,30,33.11,67.57,32.21,Wheat,Loamy,DAP
7,6,29,31.43,63.1,43.59,Pulses,Black,14-35-14
5,14,31,29.73,59.06,69.92,Millets,Sandy,DAP
8,10,15,21.23,46.1,36.59,Ground Nuts,Black,14-35-14
10,0,39,28.01,50.89,20.0,Millets,Loamy,20-20
30,0,0,23.56,57.65,42.16,Cotton,Red,DAP
37,1,3,32.72,58.96,60.48,Pulses,Black,20-20
37,0,1,31.16,48.63,20.19,Oil seeds,Sandy,28-28
28,0,17,29.76,64.65,52.47,Oil seeds,Red,10-26-26
38,0,0,36.17,68.75,32.62,Cotton,Black,14-35-14
11,2,11,26.1,47.54,20.66,Cotton,Loamy,20-20
6,11,20,33.77,48.38,32.49,Cotton,Loamy,14-35-14
27,0,19,25.64,55.98,37.32,Maize,Red,14-35-14
4,14,15,21.73,48.03,43.37,Maize,Sandy,20-20
26,0,16,28.89,46.84,27.93,Wheat,Loamy,14-35-14
18,4,43,33.59,51.12,39.54,Wheat,Black,17-17-17
10,10,11,26.21,66.15,51.0,Wheat,Red,20-20
36,0,0,39.86,71.81,57.26,Oil seeds,Red,20-20
21,4,20,26.38,63.29,52.18,Ground Nuts,Clayey,14-35-14
40,3,0,25.54,62.93,36.09,Paddy,Loamy,14-35-14
5,13,26,27.38,60.32,50.76,Pulses,Sandy,14-35-14
20,1,25,23.59,52.26,42.23,Sugarcane,Sandy,20-20
12,0,13,33.97,49.49,35.62,Maize,Clayey,14-35-14
10,3,5,33.16,51.42,47.39,Cotton,Loamy,17-17-17
36,4,1,25.25,46.12,56.39,Cotton,Black,Urea
18,1,11,28.82,61.5,42.75,Ground Nuts,Clayey,DAP
10,9,24,30.93,67.78,70.0,Ground Nuts,Black,Urea
16,0,13,34.27,65.79,45.96,Oil seeds,Black,10-26-26
35,4,0,28.52,52.04,64.54,Paddy,Black,Urea
20,0,20,26.18,60.1,34.98,Cotton,Loamy,DAP
10,0,37,30.19,67.0,24.65,Cotton,Sandy,20-20
18,0,20,26.15,56.28,48.04,Cotton,Black,28-28
10,6,27,26.51,50.62,55.85,Maize,Sandy,DAP
12,3,42,32.89,53.28,63.35,Millets,Black,Urea
18,0,23,31.36,66.66,46.26,Ground Nuts,Clayey,17-17-17
13,0,35,25.37,51.4,67.69,Ground Nuts,Red,20-20
20,0,26,29.14,67.8,49.49,Paddy,Red,10-26-26
16,0,34,29.89,71.8,41.42,Paddy,Loamy,DAP
11,8,34,30.69,55.65,63.02,Cotton,Clayey,Urea
3,7,27,31.52,67.58,32.04,Ground Nuts,Sandy,DAP
39,0,0,26.01,41.55,61.19,Ground Nuts,Black,Urea
15,0,36,30.43,55.84,34.76,Paddy,Sandy,20-20
22,1,18,32.51,62.88,48.48,Sugarcane,Loamy,Urea
2,11,21,27.22,49.1,27.15,Oil seeds,Clayey,28-28
11,13,30,36.5,68.47,38.52,Cotton,Red,Urea
14,0,13,21.59,54.14,68.42,Barley,Loamy,DAP
21,1,25,30.75,52.41,36.1,Oil seeds,Clayey,14-35-14
40,3,4,27.98,51.57,32.44,Sugarcane,Sandy,10-26-26
19,2,18,33.96,52.94,35.23,Wheat,Sandy,Urea
24,0,13,27.85,52.65,33.33,Wheat,Clayey,20-20
16,0,41,26.51,63.74,20.0,Wheat,Clayey,28-28
17,0,36,29.01,58.45,25.72,Barley,Red,Urea
10,11,32,31.19,57.06,56.73,Wheat,Red,14-35-14
13,8,10,24.32,46.37,64.36,Ground Nuts,Sandy,DAP
11,4,17,27.82,58.73,41.49,Ground Nuts,Loamy,20-20
12,0,14,29.29,73.05,60.5,Tobacco,Sandy,17-17-17
4,7,27,33.05,59.1,34.65,Wheat,Loamy,28-28
41,2,0,30.4,60.08,37.04,Ground Nuts,Loamy,10-26-26
12,0,14,26.8,53.34,39.36,Tobacco,Red,Urea
15,0,35,33.99,56.59,20.08,Maize,Sandy,14-35-14
18,1,27,22.1,47.1,47.6,Oil seeds,Loamy,20-20
20,0,20,31.57,49.29,48.02,Millets,Sandy,17-17-17
9,6,32,37.51,57.76,60.62,Paddy,Black,10-26-26
21,0,21,30.49,61.62,43.88,Wheat,Clayey,DAP
14,1,43,33.16,70.77,55.48,Tobacco,Sandy,10-26-26
7,0,17,25.11,67.21,30.73,Ground Nuts,Clayey,10-26-26
6,0,32,32.74,60.15,33.03,Wheat,Black,Urea
9,10,19,27.57,60.24,46.64,Ground Nuts,Black,17-17-17
27,2,24,22.71,50.4,40.46,Pulses,Black,Urea
36,2,0,28.32,57.04,36.82,Pulses,Black,DAP
38,3,0,38.64,60.03,32.44,Cotton,Sandy,28-28
20,0,16,30.56,52.13,44.67,Pulses,Clayey,10-26-26
9,0,17,27.2,46.67,31.41,Cotton,Clayey,10-26-26
31,0,0,29.09,44.8,44.98,Millets,Black,17-17-17
9,17,17,27.56,50.27,33.38,Maize,Black,20-20
5,23,25,29.91,71.44,52.85,Millets,Loamy,Urea
37,2,0,30.04,59.31,23.46,Wheat,Black,Urea
11,20,17,40.0,70.46,49.59,Cotton,Black,DAP
5,0,14,31.02,63.58,48.47,Tobacco,Loamy,DAP
14,0,41,38.72,62.6,32.93,Maize,Clayey,10-26-26
25,4,19,30.61,64.43,45.47,Cotton,Red,10-26-26
46,3,0,30.45,47.88,24.31,Millets,Red,20-20
8,11,11,28.73,61.1,60.49,Oil seeds,Black,17-17-17
4,7,30,28.37,51.61,45.94,Paddy,Red,20-20
11,0,8,25.09,43.46,52.01,Sugarcane,Black,14-35-14
9,17,19,26.06,45.12,29.83,Pulses,Clayey,28-28
8,20,14,27.7,52.81,45.3,Oil seeds,Red,10-26-26
18,2,34,33.17,57.64,31.57,Wheat,Red,Urea
34,0,1,26.6,55.39,57.23,Paddy,Red,17-17-17
6,18,18,24.5,53.2,40.47,Sugarcane,Sandy,DAP
42,0,0,29.08,60.86,42.96,Wheat,Loamy,28-28
6,14,29,34.13,51.37,63.68,Pulses,Clayey,10-26-26
11,0,12,25.24,50.51,43.13,Barley,Clayey,14-35-14
4,6,28,23.91,49.16,24.07,Sugarcane,Black,17-17-17
9,22,11,27.47,58.55,35.02,Oil seeds,Loamy,28-28
37,0,0,26.71,53.04,48.29,Oil seeds,Red,28-28
14,0,41,34.59,63.22,42.17,Maize,Clayey,28-28
27,0,18,25.82,49.88,37.06,Pulses,Black,14-35-14
23,2,18,32.62,66.69,34.48,Ground Nuts,Loamy,DAP
11,2,8,36.46,69.63,49.78,Millets,Sandy,14-35-14
40,0,1,28.63,48.69,39.09,Sugarcane,Red,20-20
21,0,24,31.48,74.48,40.94,Pulses,Red,DAP
12,2,28,30.1,61.63,36.49,Cotton,Black,DAP
7,10,25,28.57,50.92,24.51,Ground Nuts,Clayey,20-20
27,3,18,24.06,52.41,28.87,Tobacco,Black,10-26-26
17,4,32,32.76,50.53,26.65,Tobacco,Sandy,14-35-14
33,1,0,32.02,56.24,36.81,Maize,Red,DAP
13,0,40,27.39,68.54,31.22,Cotton,Sandy,Urea
27,4,15,28.17,44.52,37.4,Cotton,Sandy,DAP
11,0,36,39.6,57.34,40.13,Paddy,Sandy,DAP
14,14,19,27.83,67.66,56.62,Barley,Sandy,10-26-26
7,6,30,26.0,54.8,54.3,Cotton,Red,14-35-14
40,1,0,27.72,53.82,38.47,Tobacco,Clayey,10-26-26
6,21,14,26.97,44.41,51.42,Millets,Loamy,DAP
14,0,35,34.47,63.73,36.79,Sugarcane,Red,20-20
8,17,16,39.41,72.15,42.56,Millets,Black,20-20
6,15,18,35.0,63.21,33.69,Pulses,Red,DAP
39,0,4,33.33,65.37,31.42,Sugarcane,Black,10-26-26
23,0,22,37.4,66.12,61.2,Millets,Loamy,17-17-17
11,0,17,21.33,59.53,34.34,Pulses,Red,28-28
9,13,17,31.46,62.0,46.01,Barley,Black,Urea
44,0,4,33.94,65.0,36.07,Sugarcane,Red,10-26-26
16,0,34,31.36,59.58,69.23,Maize,Sandy,20-20
25,4,23,26.24,43.51,41.0,Sugarcane,Red,20-20
8,13,14,37.57,60.17,47.52,Paddy,Clayey,14-35-14
12,16,11,31.62,67.35,40.08,Cotton,Loamy,DAP
18,4,30,32.76,52.66,70.0,Tobacco,Clayey,20-20
15,0,37,33.93,52.27,42.0,Wheat,Clayey,28-28
38,0,2,40.0,71.21,45.73,Sugarcane,Clayey,DAP
14,0,34,33.55,59.39,30.38,Maize,Clayey,17-17-17
25,1,19,31.97,58.12,24.71,Barley,Sandy,Urea
23,0,18,37.0,55.83,42.57,Tobacco,Black,10-26-26
17,3,44,22.38,50.14,29.26,Ground Nuts,Red,Urea
11,4,9,29.83,52.91,34.01,Wheat,Sandy,20-20
18,0,42,34.6,57.76,33.56,Wheat,Sandy,Urea
36,0,0,24.63,50.31,63.27,Sugarcane,Sandy,17-17-17
22,0,25,28.46,54.38,40.69,Cotton,Loamy,14-35-14
5,6,23,34.16,69.55,53.12,Sugarcane,Clayey,28-28
39,0,3,28.72,55.54,27.69,Sugarcane,Sandy,28-28
3,16,21,34.75,56.36,27.64,Cotton,Black,Urea
28,3,21,27.34,54.86,36.42,Cotton,Clayey,20-20
38,0,0,31.48,49.9,41.72,Wheat,Sandy,17-17-17
12,1,15,32.2,53.44,28.81,Maize,Sandy,28-28
9,0,36,32.88,64.12,33.49,Ground Nuts,Red,Urea
13,0,12,27.04,49.54,35.64,Cotton,Loamy,28-28
18,4,40,34.58,65.76,56.38,Millets,Sandy,17-17-17
15,13,19,32.86,71.74,67.98,Cotton,Clayey,28-28
34,0,4,29.02,43.2,31.33,Barley,Sandy,Urea
13,2,36,35.62,63.55,49.96,Tobacco,Clayey,Urea
8,20,12,26.47,64.77,23.03,Millets,Red,Urea
5,6,29,30.32,69.9,51.72,Sugarcane,Black,10-26-26
13,4,37,37.98,63.73,31.31,Tobacco,Loamy,14-35-14
9,18,13,24.99,55.26,37.78,Oil seeds,Clayey,DAP
28,0,22,27.03,63.04,37.86,Maize,Sandy,17-17-17
25,0,14,27.0,44.44,50.65,Wheat,Sandy,28-28
14,0,4,22.74,59.33,60.29,Cotton,Sandy,DAP
16,18,15,33.12,67.93,44.16,Paddy,Sandy,10-26-26
14,1,39,28.82,49.32,54.64,Paddy,Black,10-26-26
36,0,0,26.84,60.73,44.94,Wheat,Clayey,17-17-17
9,14,17,33.36,58.08,48.3,Tobacco,Black,17-17-17
8,9,34,26.54,64.11,37.2,Tobacco,Sandy,14-35-14
15,21,11,24.72,63.9,39.65,Pulses,Sandy,20-20
9,0,5,23.56,60.5,36.73,Millets,Loamy,20-20
11,14,16,30.38,63.85,24.8,Sugarcane,Red,10-26-26
4,18,16,28.1,59.34,39.97,Sugarcane,Loamy,17-17-17
7,6,27,27.21,55.78,28.17,Ground Nuts,Red,Urea
18,0,21,34.83,66.32,48.03,Pulses,Black,Urea
38,0,0,27.7,55.91,25.34,Millets,Loamy,10-26-26
26,4,26,24.39,46.09,36.57,Cotton,Black,10-26-26
9,0,37,36.99,77.28,25.49,Wheat,Black,10-26-26
6,2,14,32.44,66.7,44.68,Sugarcane,Black,14-35-14
22,1,20,34.35,65.77,49.74,Pulses,Clayey,28-28
6,10,27,31.54,64.72,32.88,Paddy,Loamy,28-28
40,4,1,31.63,63.91,42.19,Wheat,Red,10-26-26
8,6,27,32.04,75.94,20.1,Wheat,Black,10-26-26
34,4,0,28.35,58.1,36.8,Ground Nuts,Loamy,28-28
14,0,9,30.62,58.67,46.57,Wheat,Sandy,20-20
15,0,34,25.71,43.52,40.7,Oil seeds,Loamy,Urea
37,0,3,33.22,60.99,43.26,Oil seeds,Red,Urea
32,0,2,29.92,50.28,36.3,Ground Nuts,Clayey,Urea
7,3,9,26.25,53.05,28.22,Sugarcane,Sandy,Urea
12,0,11,27.4,59.79,36.45,Paddy,Loamy,10-26-26
3,7,32,39.29,62.84,52.03,Millets,Red,17-17-17
13,4,31,27.21,58.5,64.74,Pulses,Black,14-35-14
12,0,40,28.88,60.38,31.01,Wheat,Red,14-35-14
14,4,11,26.97,51.01,56.59,Oil seeds,Loamy,10-26-26
12,11,26,30.38,63.18,56.23,Tobacco,Loamy,14-35-14
35,0,0,36.01,67.22,35.57,Tobacco,Red,DAP
25,0,23,33.67,56.87,39.33,Oil seeds,Sandy,20-20
15,0,45,37.68,54.79,33.81,Sugarcane,Sandy,Urea
7,12,19,22.12,45.25,38.99,Tobacco,Red,17-17-17
16,0,14,32.18,53.93,42.41,Wheat,Clayey,14-35-14
11,0,9,33.87,55.06,65.59,Oil seeds,Red,Urea
8,11,28,29.63,72.87,59.15,Paddy,Clayey,Urea
9,3,38,24.32,45.16,50.1,Paddy,Sandy,DAP
4,20,24,27.86,59.09,26.75,Paddy,Black,10-26-26
14,2,31,25.48,58.52,38.7,Cotton,Clayey,28-28
7,0,36,37.88,62.19,32.88,Paddy,Loamy,DAP
33,4,3,32.84,55.64,38.3,Pulses,Black,28-28
9,2,36,29.85,63.07,35.41,Pulses,Sandy,DAP
18,0,19,24.47,48.15,50.29,Pulses,Clayey,20-20
24,0,14,25.43,56.68,51.55,Wheat,Red,14-35-14
18,0,42,32.52,76.7,58.47,Tobacco,Sandy,14-35-14
35,0,0,22.93,53.13,31.62,Wheat,Red,Urea
13,7,26,27.23,57.59,62.86,Paddy,Loamy,Urea
8,1,11,34.29,77.99,23.79,Paddy,Loamy,10-26-26
4,10,29,35.01,59.29,60.12,Oil seeds,Loamy,14-35-14
30,1,2,28.79,50.73,37.84,Ground Nuts,Black,10-26-26
20,3,22,25.3,56.4,43.77,Ground Nuts,Black,DAP
12,10,33,29.81,61.85,63.84,Maize,Clayey,10-26-26
15,14,14,35.87,58.52,45.11,Cotton,Loamy,28-28
35,0,0,21.58,47.1,30.17,Paddy,Sandy,Urea
6,1,5,34.09,58.05,39.69,Pulses,Clayey,20-20
11,3,12,26.72,58.52,62.69,Paddy,Clayey,Urea
8,19,17,22.04,58.49,29.03,Ground Nuts,Loamy,14-35-14
41,0,2,22.5,51.88,36.58,Millets,Loamy,10-26-26
11,9,15,38.05,71.56,50.94,Ground Nuts,Clayey,10-26-26
6,2,5,28.21,59.97,54.67,Tobacco,Red,DAP
7,4,24,35.11,69.12,38.09,Oil seeds,Red,DAP
18,0,22,33.34,55.54,24.95,Millets,Loamy,10-26-26
22,0,20,28.36,53.52,39.93,Barley,Sandy,28-28
20,2,22,30.1,74.95,61.83,Sugarcane,Sandy,Urea
5,8,27,28.07,60.67,37.38,Wheat,Clayey,20-20
14,4,8,27.75,63.56,36.82,Tobacco,Black,DAP
20,1,23,30.96,49.06,48.58,Maize,Red,10-26-26
11,9,32,34.57,67.12,53.8,Barley,Loamy,Urea
22,0,25,24.58,66.09,47.42,Millets,Clayey,Urea
27,4,22,25.28,48.9,53.75,Millets,Loamy,10-26-26
15,3,12,21.29,52.95,54.28,Oil seeds,Black,28-28
13,3,37,34.65,67.45,27.77,Pulses,Clayey,DAP
41,0,0,32.71,63.72,42.47,Barley,Red,DAP
44,0,4,31.56,58.38,47.62,Maize,Red,10-26-26
36,2,0,29.88,57.23,30.93,Maize,Red,DAP
40,0,1,29.61,74.1,58.36,Tobacco,Clayey,10-26-26
24,0,25,27.26,59.75,46.54,Sugarcane,Black,28-28
20,0,20,31.1,59.38,64.58,Millets,Black,20-20
19,13,15,27.62,42.65,34.2,Ground Nuts,Red,DAP
17,0,40,23.39,51.7,38.58,Sugarcane,Sandy,Urea
8,0,41,30.76,65.37,56.76,Wheat,Black,14-35-14
16,1,43,27.59,52.68,22.3,Tobacco,Black,17-17-17
7,0,14,29.22,56.15,58.3,Paddy,Clayey,17-17-17
12,0,14,29.0,51.21,32.58,Barley,Sandy,Urea
12,4,12,29.99,59.24,41.71,Paddy,Loamy,Urea
3,19,13,30.55,55.03,34.97,Sugarcane,Sandy,17-17-17
25,0,26,28.25,51.77,37.97,Sugarcane,Loamy,10-26-26
12,1,5,21.43,41.07,57.57,Tobacco,Red,14-35-14
22,0,19,22.87,46.84,31.51,Oil seeds,Sandy,20-20
24,3,15,37.21,59.96,69.61,Paddy,Loamy,10-26-26
8,11,29,32.81,69.92,24.3,Pulses,Clayey,DAP
10,0,39,26.37,67.22,61.02,Wheat,Black,20-20
8,12,20,33.72,60.97,44.56,Wheat,Sandy,20-20
12,5,27,24.53,55.6,43.85,Barley,Black,10-26-26
6,9,33,25.84,58.46,68.74,Tobacco,Loamy,20-20
33,4,0,20.28,44.28,64.04,Maize,Black,17-17-17
12,0,36,32.16,62.49,27.24,Cotton,Black,Urea
46,3,0,23.79,54.8,34.58,Oil seeds,Black,17-17-17
22,0,22,27.6,61.91,38.15,Oil seeds,Sandy,DAP
10,0,34,38.17,72.1,28.01,Oil seeds,Red,28-28
12,12,24,27.77,55.5,48.92,Wheat,Red,20-20
9,15,22,30.42,47.39,30.58,Sugarcane,Clayey,28-28
26,3,19,32.29,54.87,41.39,Pulses,Clayey,DAP
8,8,34,32.93,56.43,53.21,Ground Nuts,Black,28-28
1,23,15,22.42,43.59,46.16,Pulses,Sandy,28-28
40,0,0,23.83,55.37,70.0,Cotton,Clayey,Urea
18,1,36,29.0,67.64,61.06,Sugarcane,Black,28-28
18,0,39,24.87,60.88,70.0,Cotton,Black,28-28
11,8,31,40.0,78.73,39.93,Sugarcane,Red,17-17-17
38,0,3,26.64,60.11,29.46,Maize,Loamy,14-35-14
9,10,32,28.5,54.54,57.79,Tobacco,Loamy,Urea
35,0,0,25.4,49.86,56.53,Maize,Black,20-20
14,0,39,26.35,59.75,53.03,Cotton,Loamy,Urea
6,0,30,30.08,70.31,42.74,Pulses,Sandy,10-26-26
10,0,35,32.45,71.13,36.11,Barley,Sandy,28-28
41,3,0,26.64,54.15,42.1,Oil seeds,Clayey,10-26-26
35,0,3,26.97,51.74,34.74,Maize,Red,Urea
9,18,16,30.48,61.59,24.88,Barley,Loamy,Urea
5,6,24,28.25,54.87,56.78,Ground Nuts,Red,20-20
14,10,15,27.53,40.07,31.84,Pulses,Sandy,28-28
6,7,29,39.78,63.55,29.54,Pulses,Clayey,17-17-17
7,3,32,32.23,74.54,32.4,Wheat,Sandy,Urea
39,0,2,29.54,68.62,31.48,Pulses,Red,17-17-17
8,7,26,28.58,50.54,54.24,Cotton,Sandy,14-35-14
44,0,0,32.26,74.11,50.32,Tobacco,Clayey,DAP
10,0,11,33.95,50.1,43.41,Maize,Clayey,20-20
14,11,33,27.46,56.08,46.59,Wheat,Red,Urea
31,3,3,28.55,51.94,70.0,Millets,Clayey,14-35-14
25,2,23,31.04,62.08,37.18,Paddy,Black,Urea
10,12,14,35.4,62.35,43.09,Ground Nuts,Sandy,14-35-14
5,8,28,30.35,64.59,65.36,Maize,Loamy,28-28
12,3,5,23.84,40.24,61.13,Wheat,Sandy,14-35-14
17,0,16,31.09,60.88,24.64,Cotton,Sandy,Urea
41,0,0,32.89,59.55,40.12,Paddy,Sandy,28-28
12,12,12,35.21,59.99,52.74,Paddy,Loamy,28-28
42,0,0,25.58,52.45,68.83,Millets,Black,Urea
6,2,9,25.2,53.17,48.13,Paddy,Loamy,28-28
11,8,31,27.49,58.98,48.37,Wheat,Red,17-17-17
24,0,27,32.08,71.52,31.79,Maize,Black,DAP
10,12,29,26.85,59.85,50.57,Maize,Red,20-20
11,1,39,30.72,67.49,51.07,Pulses,Red,17-17-17
6,2,34,31.74,69.49,64.58,Millets,Clayey,10-26-26
7,4,36,39.11,68.35,24.92,Ground Nuts,Sandy,17-17-17
9,3,41,28.91,63.15,33.04,Pulses,Red,17-17-17
37,0,0,27.52,67.88,39.25,Tobacco,Black,14-35-14
25,0,22,25.41,59.6,47.88,Barley,Loamy,17-17-17
36,2,0,32.18,68.67,33.89,Wheat,Red,10-26-26
8,11,13,26.93,61.89,55.88,Wheat,Loamy,20-20
8,10,10,34.46,54.47,58.14,Sugarcane,Loamy,20-20
37,0,0,37.11,57.52,59.83,Oil seeds,Black,28-28
17,0,20,25.4,51.85,40.41,Barley,Clayey,10-26-26
33,0,1,23.08,56.85,34.73,Ground Nuts,Red,10-26-26
12,4,14,29.05,51.18,54.12,Millets,Black,17-17-17
45,0,0,30.88,62.0,46.07,Pulses,Red,Urea
25,0,18,36.5,67.29,49.74,Paddy,Loamy,20-20
43,2,0,35.86,73.75,44.57,Ground Nuts,Loamy,10-26-26
10,10,30,26.9,58.33,26.84,Tobacco,Black,28-28
34,0,0,29.43,42.85,61.97,Wheat,Clayey,10-26-26
11,0,38,23.2,42.49,28.19,Cotton,Loamy,28-28
20,0,19,37.57,63.17,70.0,Maize,Loamy,20-20
18,1,15,31.68,62.82,43.85,Sugarcane,Loamy,20-20
19,2,18,31.14,61.64,50.47,Oil seeds,Red,28-28
11,0,14,24.57,61.8,37.23,Wheat,Loamy,20-20
8,5,27,28.82,61.83,41.27,Tobacco,Red,14-35-14
44,0,0,34.14,52.29,37.41,Barley,Red,Urea
37,0,0,32.65,70.55,41.48,Wheat,Clayey,DAP
1,19,22,32.84,66.23,49.59,Ground Nuts,Black,14-35-14
25,3,18,29.04,61.31,47.24,Oil seeds,Loamy,DAP
36,1,0,32.43,58.32,61.02,Wheat,Sandy,14-35-14
36,0,0,34.77,69.36,44.88,Ground Nuts,Clayey,14-35-14
21,0,16,29.15,57.25,55.55,Sugarcane,Clayey,28-28
9,0,32,39.99,72.77,49.75,Paddy,Sandy,Urea
7,0,13,32.34,52.54,32.24,Paddy,Black,17-17-17
40,0,0,35.63,59.21,51.58,Sugarcane,Loamy,20-20
1,20,20,34.29,63.96,28.02,Cotton,Loamy,DAP
6,3,29,24.99,51.26,34.71,Ground Nuts,Sandy,20-20
16,0,38,25.09,62.93,34.08,Millets,Black,20-20
26,3,24,29.11,56.91,62.25,Ground Nuts,Black,10-26-26
5,3,32,30.58,61.29,60.2,Tobacco,Black,14-35-14
21,1,18,24.25,57.38,30.23,Paddy,Sandy,10-26-26
14,0,37,24.2,55.48,57.9,Barley,Black,DAP
