Nitrogen,Phosphorus,Potassium,pH,Humidity,Temperature,Crop
93.28,63.22,295.59,6.73,68.27,27.98,Eggplant
88.52,45.33,221.41,5.55,69.18,27.93,Eggplant
43.3,55.03,227.0,6.36,77.93,23.33,Chili
45.21,33.81,172.61,6.38,62.95,22.71,Chili
42.68,43.05,190.95,6.02,64.58,28.37,Chili
86.11,68.16,275.0,6.79,61.76,26.09,Eggplant
64.55,42.21,212.1,5.85,61.97,22.61,Eggplant
50.12,39.48,237.71,6.62,76.86,21.34,Chili
70.9,40.86,160.56,6.15,72.6,20.28,Chili
58.05,59.93,224.86,6.5,62.23,28.94,Eggplant
57.04,36.28,236.02,6.45,67.04,22.22,Chili
65.16,31.13,216.43,6.13,72.36,29.63,Chili
73.66,67.04,279.6,5.72,60.85,27.15,Eggplant
66.49,67.5,238.19,6.49,61.65,23.28,Eggplant
86.56,59.02,251.46,5.9,62.57,23.01,Eggplant
50.54,43.74,152.76,6.64,65.93,22.38,Chili
56.13,66.54,248.18,6.27,61.98,25.41,Eggplant
76.14,57.34,195.29,6.22,60.29,21.64,Chili
80.86,69.51,271.56,5.69,67.72,22.71,Eggplant
57.71,40.62,239.41,6.59,74.31,27.82,Chili
49.26,50.12,232.89,6.56,62.74,21.74,Chili
48.94,50.47,232.49,6.8,76.81,25.61,Chili
91.92,62.46,299.15,6.32,63.89,29.03,Eggplant
75.31,53.09,154.11,6.65,66.26,22.8,Chili
86.96,44.51,278.89,5.59,61.87,22.16,Eggplant
46.79,50.33,200.5,6.64,70.62,23.27,Chili
77.29,43.5,274.8,5.8,64.58,25.31,Eggplant
48.76,50.85,167.02,6.66,70.35,27.08,Chili
73.4,48.4,207.14,6.61,64.53,29.28,Chili
44.07,32.76,165.99,6.4,79.71,23.13,Chili
60.64,49.61,207.67,6.71,74.44,21.0,Chili
76.54,47.7,170.62,6.26,65.68,20.88,Chili
70.78,57.38,217.09,6.52,63.13,25.37,Chili
57.28,47.08,200.27,6.38,74.42,20.2,Chili
85.65,52.94,214.81,5.8,60.5,26.89,Eggplant
67.03,55.21,272.81,6.35,60.45,29.06,Eggplant
75.5,54.66,234.22,6.01,68.07,25.58,Chili
42.75,53.61,207.65,6.72,62.64,20.86,Chili
50.53,51.64,230.48,6.8,71.28,25.21,Chili
86.48,67.99,266.68,5.81,68.65,29.01,Eggplant
63.09,51.76,238.64,5.64,65.34,28.34,Eggplant
53.44,43.99,246.87,6.52,70.61,29.26,Chili
77.73,34.97,150.65,6.16,64.45,20.19,Chili
75.95,58.16,172.87,6.05,66.77,26.74,Chili
64.51,30.23,245.67,6.46,71.95,27.08,Chili
91.65,69.71,260.03,5.73,61.92,26.03,Eggplant
58.5,50.22,243.36,6.07,67.09,21.22,Chili
58.88,56.23,202.54,6.3,74.57,23.64,Chili
71.82,40.61,199.41,6.05,78.03,23.31,Chili
90.42,47.54,273.69,6.44,65.56,30.97,Eggplant
62.41,69.74,254.63,5.99,60.19,29.0,Eggplant
63.12,34.81,189.22,6.56,75.45,26.81,Chili
61.87,51.8,185.18,6.78,78.07,28.58,Chili
59.88,43.36,190.52,6.72,63.41,25.92,Chili
78.02,49.37,215.75,6.72,63.13,27.14,Chili
61.94,66.09,217.52,6.02,69.65,27.1,Eggplant
56.15,53.64,197.79,6.54,64.61,21.79,Chili
70.28,36.37,239.26,6.58,63.28,25.17,Chili
53.22,51.22,181.84,6.5,75.97,25.2,Chili
75.22,52.61,204.45,6.26,76.64,28.65,Chili
80.0,54.03,299.68,6.1,63.44,27.68,Eggplant
96.58,69.44,267.25,5.93,67.66,29.95,Eggplant
81.46,51.33,237.23,5.78,63.75,30.19,Eggplant
47.18,30.42,203.41,6.22,79.49,25.53,Chili
46.28,31.76,186.71,6.08,79.52,28.82,Chili
73.37,60.24,223.37,5.81,67.6,25.94,Eggplant
85.46,58.87,212.93,6.03,63.53,24.15,Eggplant
54.34,47.88,278.16,6.72,61.97,23.93,Eggplant
64.31,56.01,248.02,6.16,67.81,25.34,Chili
58.86,60.45,231.84,5.54,62.29,29.5,Eggplant
43.4,32.04,235.32,6.23,66.74,29.77,Chili
65.36,57.97,169.21,6.48,61.33,25.61,Chili
91.33,44.57,209.58,5.71,69.99,24.85,Eggplant
49.9,40.38,177.56,6.75,74.5,21.13,Chili
77.34,54.27,150.75,6.42,70.01,20.79,Chili
90.17,59.4,219.47,5.64,60.78,28.03,Eggplant
66.49,45.57,212.6,6.66,61.59,30.28,Eggplant
63.89,67.51,213.25,5.54,63.49,26.71,Eggplant
57.46,48.33,192.44,6.11,78.9,28.72,Chili
70.77,52.29,273.32,5.54,61.65,29.41,Eggplant
47.6,53.52,226.42,6.09,74.92,26.8,Chili
54.85,58.49,221.13,6.46,74.52,29.39,Chili
71.9,53.44,210.66,6.22,70.69,26.65,Chili
70.42,42.5,283.05,6.32,62.58,31.21,Eggplant
85.71,57.2,293.86,6.22,62.62,23.82,Eggplant
91.59,47.86,241.85,5.97,63.0,26.77,Eggplant
58.69,59.57,204.79,6.56,60.9,24.23,Eggplant
79.23,56.26,235.83,6.75,65.95,24.29,Chili
72.69,40.39,198.84,6.78,73.23,28.48,Chili
72.99,55.75,237.19,6.11,71.07,24.22,Chili
76.36,45.63,214.9,6.07,65.63,24.0,Chili
94.49,42.78,282.29,6.39,63.07,24.8,Eggplant
61.57,42.17,298.37,6.21,68.83,30.19,Eggplant
95.57,64.66,237.5,6.54,64.46,22.44,Eggplant
75.48,62.1,275.02,5.77,63.23,24.8,Eggplant
57.22,55.65,247.1,6.31,78.46,24.42,Chili
64.82,49.32,224.1,6.2,76.42,20.08,Chili
49.41,56.25,233.99,6.34,71.39,21.91,Chili
74.86,39.65,217.06,6.39,72.76,25.61,Chili
79.52,34.73,219.74,6.01,78.92,28.71,Chili
42.54,30.96,181.02,6.78,78.03,24.88,Chili
62.56,53.62,193.92,6.05,65.72,28.34,Chili
56.44,57.87,279.01,5.81,68.48,24.7,Eggplant
49.9,44.45,193.47,6.52,76.3,21.22,Chili
82.55,44.69,222.47,6.33,69.53,23.95,Eggplant
48.66,56.73,177.92,6.78,63.87,27.76,Chili
78.58,69.07,240.15,6.34,63.45,31.95,Eggplant
45.68,44.07,178.9,6.19,61.74,20.64,Chili
44.03,48.33,228.62,6.79,68.86,22.17,Chili
82.57,54.23,205.88,6.31,67.31,29.21,Eggplant
61.98,32.87,247.93,6.21,73.57,22.69,Chili
68.77,62.65,212.64,6.32,61.37,23.08,Eggplant
53.39,34.68,245.6,6.55,72.33,25.53,Chili
71.27,61.96,281.66,5.86,65.18,23.67,Eggplant
84.07,64.89,250.21,5.68,64.81,30.78,Eggplant
48.91,34.26,187.76,6.07,67.17,22.17,Chili
53.23,44.38,274.35,6.69,63.13,24.2,Eggplant
47.34,34.79,210.78,6.71,74.8,23.18,Chili
88.12,58.36,226.69,6.24,62.31,24.32,Eggplant
87.55,61.52,278.7,5.66,68.16,25.74,Eggplant
55.71,54.07,268.55,5.66,62.47,28.03,Eggplant
70.65,30.08,229.9,6.16,75.83,28.7,Chili
73.51,45.25,231.68,6.75,65.67,20.61,Chili
54.07,46.21,237.71,6.5,65.79,25.56,Eggplant
51.78,35.56,246.97,6.21,78.53,26.36,Chili
71.32,39.47,151.8,6.45,65.79,21.01,Chili
42.64,46.31,180.64,6.03,78.13,29.56,Chili
40.83,35.65,235.22,6.72,73.1,23.69,Chili
58.09,60.57,214.56,6.47,62.12,30.81,Eggplant
77.24,41.3,247.49,6.34,61.51,21.06,Chili
45.87,48.51,224.7,6.05,75.85,27.41,Chili
69.71,69.16,253.09,5.98,65.99,23.57,Eggplant
48.07,58.02,211.26,6.34,71.67,20.61,Chili
76.35,58.01,235.66,6.65,68.81,26.64,Chili
49.35,43.06,206.92,6.67,67.17,21.27,Chili
48.23,48.39,235.17,6.62,67.61,24.38,Chili
64.15,43.64,217.27,6.31,79.37,28.54,Chili
77.99,46.14,156.61,6.04,77.57,23.61,Chili
61.94,38.8,162.89,6.75,78.73,27.24,Chili
68.68,38.32,206.17,6.07,77.6,24.82,Chili
68.69,43.65,213.91,5.95,63.82,25.45,Eggplant
79.8,59.58,154.1,6.62,61.18,20.42,Chili
94.62,45.14,275.32,6.5,69.41,30.44,Eggplant
85.99,64.8,217.0,6.45,62.85,27.05,Eggplant
91.54,64.44,280.42,6.3,67.34,30.47,Eggplant
73.99,51.64,272.58,6.74,67.43,28.0,Eggplant
58.42,39.99,197.9,6.55,67.06,29.93,Chili
54.73,45.99,173.85,6.14,61.44,24.98,Chili
84.5,47.55,250.69,6.74,69.06,27.0,Eggplant
73.54,53.72,275.83,5.54,68.46,23.1,Eggplant
53.19,59.39,240.25,6.14,64.0,21.2,Chili
41.57,39.73,241.83,6.45,62.73,29.09,Chili
94.43,55.52,208.78,6.56,65.71,25.01,Eggplant
99.64,44.44,217.46,6.31,62.38,31.57,Eggplant
43.69,33.53,213.03,6.09,77.97,23.1,Chili
53.24,56.24,164.71,6.1,79.25,29.92,Chili
52.76,40.52,267.14,5.73,64.25,22.55,Eggplant
73.99,62.15,297.45,6.72,63.06,28.28,Eggplant
88.57,50.22,226.49,5.63,64.49,30.78,Eggplant
56.81,30.74,247.61,6.77,60.71,23.61,Chili
44.15,43.07,198.93,6.65,78.89,21.28,Chili
79.73,56.85,200.85,5.57,67.45,29.61,Eggplant
73.03,53.84,154.0,6.14,65.82,20.46,Chili
78.06,49.42,153.26,6.05,75.67,22.53,Chili
88.5,54.19,271.61,6.66,64.35,29.86,Eggplant
44.54,34.56,157.15,6.79,72.59,23.57,Chili
66.15,45.59,194.73,6.09,69.8,25.27,Chili
64.37,55.06,214.41,5.77,68.14,26.1,Eggplant
62.32,38.0,203.83,6.34,74.09,24.49,Chili
63.38,50.44,192.23,6.39,68.47,23.21,Chili
84.07,68.99,284.98,6.71,65.83,23.05,Eggplant
88.84,64.35,204.59,6.67,67.75,24.95,Eggplant
63.99,39.39,177.6,6.09,68.58,29.79,Chili
65.21,46.77,260.19,6.45,64.2,29.65,Eggplant
55.24,48.06,232.25,6.62,62.48,23.29,Chili
59.63,45.97,178.84,6.6,65.46,20.99,Chili
59.98,64.6,206.8,6.48,64.09,25.35,Eggplant
49.52,59.47,166.79,6.71,61.77,27.09,Chili
54.53,41.75,150.06,6.71,67.33,28.72,Chili
76.78,54.46,281.79,5.71,61.09,23.2,Eggplant
93.92,46.9,299.45,6.06,67.49,29.74,Eggplant
68.03,61.91,213.03,5.63,66.0,28.64,Eggplant
58.95,54.59,256.85,6.04,60.55,26.1,Eggplant
76.1,49.61,254.37,6.35,67.1,27.47,Eggplant
67.34,63.81,281.68,6.16,66.61,29.22,Eggplant
43.03,48.26,162.04,6.8,75.04,24.26,Chili
47.31,49.81,212.73,6.32,70.56,27.23,Chili
43.82,36.79,190.38,6.14,63.56,21.79,Chili
70.99,47.34,299.63,5.81,65.34,24.66,Eggplant
66.64,30.47,225.79,6.74,76.95,24.41,Chili
46.39,39.66,240.09,6.76,78.6,29.5,Chili
52.05,38.6,214.76,6.14,62.98,26.62,Chili
70.47,68.4,215.65,5.95,64.64,29.3,Eggplant
86.86,66.1,268.26,6.03,62.55,25.51,Eggplant
61.91,44.09,245.29,6.64,76.78,22.09,Chili
40.41,39.35,185.98,6.43,60.88,26.0,Chili
58.25,54.15,251.87,5.61,64.56,29.87,Eggplant
64.05,37.62,243.18,6.07,62.09,26.63,Chili
48.82,52.28,206.99,6.35,76.81,29.57,Chili
60.84,47.09,281.79,6.39,63.34,25.01,Eggplant
52.01,51.78,207.24,5.73,68.98,31.94,Eggplant
74.21,61.87,297.25,6.17,64.0,30.6,Eggplant
56.64,55.13,238.28,6.09,65.03,26.22,Chili
72.77,44.29,214.75,6.65,71.17,29.93,Chili
67.29,49.41,209.39,6.17,69.33,23.71,Eggplant
53.1,53.04,179.58,6.77,67.78,22.52,Chili
50.23,59.25,256.2,6.63,62.17,30.05,Eggplant
59.14,43.01,231.8,6.52,68.5,22.4,Eggplant
56.47,69.07,207.37,5.63,68.56,29.21,Eggplant
42.86,38.03,182.34,6.08,76.52,25.47,Chili
93.45,57.94,250.88,6.58,61.51,30.93,Eggplant
64.47,49.32,205.67,6.21,62.52,22.3,Chili
56.84,49.93,280.91,6.55,64.28,22.58,Eggplant
68.84,33.05,169.94,6.78,68.36,23.77,Chili
48.48,46.36,199.31,6.43,78.17,24.86,Chili
67.76,58.07,288.7,6.69,67.89,22.36,Eggplant
65.79,50.49,220.17,6.33,61.96,30.88,Eggplant
74.88,52.01,254.92,6.4,65.73,27.78,Eggplant
55.19,40.31,228.29,6.35,65.9,28.58,Eggplant
40.58,49.93,150.59,6.61,71.35,25.89,Chili
71.07,38.87,210.5,6.73,76.68,29.77,Chili
77.15,46.75,253.24,6.36,64.9,29.88,Eggplant
92.07,45.43,261.63,5.67,61.37,30.49,Eggplant
79.41,48.14,203.63,6.66,72.92,29.58,Chili
50.46,61.08,249.91,6.11,65.52,24.62,Eggplant
54.16,34.68,215.66,6.42,60.31,27.59,Chili
59.6,46.69,171.14,6.11,61.18,26.3,Chili
60.8,53.57,215.14,6.36,60.66,25.28,Eggplant
91.52,63.66,244.56,6.47,62.27,28.21,Eggplant
77.79,58.39,263.75,5.72,61.06,22.63,Eggplant
82.67,56.05,269.85,5.66,68.91,28.02,Eggplant
71.25,57.04,261.53,6.15,66.57,28.07,Eggplant
70.12,42.14,215.58,5.82,61.8,31.88,Eggplant
79.9,35.89,218.78,6.45,66.68,26.07,Chili
40.95,34.44,248.73,6.5,65.59,23.85,Chili
57.58,41.02,244.16,6.54,79.42,28.74,Chili
58.51,57.69,255.82,5.96,63.58,28.18,Eggplant
71.02,53.11,227.64,6.71,61.44,25.31,Eggplant
98.7,50.02,278.04,6.08,64.09,24.56,Eggplant
96.98,51.37,252.82,6.56,65.91,29.17,Eggplant
46.92,38.31,249.91,6.37,75.63,28.04,Chili
52.3,44.5,194.97,6.36,61.08,21.38,Chili
83.68,42.16,281.24,6.2,63.31,25.87,Eggplant
74.59,45.43,261.95,5.56,66.47,23.55,Eggplant
65.66,64.88,297.45,5.68,64.77,23.76,Eggplant
71.21,64.06,279.86,6.36,63.82,24.41,Eggplant
53.66,37.17,150.42,6.38,65.25,22.62,Chili
55.4,30.78,242.34,6.42,78.67,29.04,Chili
55.23,59.29,241.08,6.45,62.47,29.29,Chili
68.93,56.88,211.08,5.7,67.04,31.35,Eggplant
57.23,44.95,279.27,5.77,65.46,22.42,Eggplant
79.43,55.74,279.29,5.59,61.04,23.68,Eggplant
57.58,58.23,201.99,6.31,66.65,29.41,Chili
47.85,33.9,217.6,6.67,64.94,25.25,Chili
59.06,33.34,152.63,6.15,71.21,25.59,Chili
46.89,50.32,151.89,6.34,67.4,21.45,Chili
97.86,55.59,211.64,6.49,69.06,27.27,Eggplant
82.06,45.26,295.82,6.3,64.13,29.92,Eggplant
61.61,44.78,159.23,6.78,76.16,26.48,Chili
57.05,40.09,298.9,6.28,68.76,26.25,Eggplant
52.95,58.77,236.22,6.3,60.86,22.92,Chili
69.71,42.14,179.21,6.22,74.56,24.13,Chili
52.59,36.14,246.45,6.69,78.02,25.88,Chili
66.34,30.91,170.58,6.08,61.3,29.57,Chili
92.75,43.62,221.96,6.35,60.74,31.89,Eggplant
58.04,55.28,218.96,6.47,65.61,31.68,Eggplant
66.13,48.46,211.73,6.53,62.67,27.18,Chili
60.92,48.77,168.28,6.36,63.06,24.89,Chili
54.32,55.6,299.04,6.43,68.29,30.6,Eggplant
67.0,63.31,295.66,6.69,67.07,27.83,Eggplant
70.33,44.05,242.03,6.79,63.67,23.93,Eggplant
42.29,42.88,187.92,6.09,79.21,29.33,Chili
56.57,38.96,170.79,6.3,67.71,28.87,Chili
59.07,34.87,229.92,6.43,75.65,28.1,Chili
70.82,56.51,195.87,6.05,70.76,22.75,Chili
48.5,36.96,210.09,6.1,68.85,27.62,Chili
79.95,42.87,295.59,6.23,64.52,31.57,Eggplant
45.21,38.46,187.9,6.24,68.1,24.7,Chili
56.25,43.25,237.35,6.2,73.84,25.08,Chili
74.41,63.01,294.14,6.07,60.39,22.69,Eggplant
78.88,39.56,171.34,6.76,74.42,25.12,Chili
84.41,64.54,293.09,6.26,61.82,30.94,Eggplant
74.5,48.14,285.62,6.78,63.01,31.65,Eggplant
74.99,46.92,190.92,6.13,77.67,29.18,Chili
57.63,50.96,235.16,6.73,72.37,23.72,Chili
73.34,56.26,215.58,6.1,69.02,20.66,Chili
62.67,65.29,245.81,6.38,68.08,30.31,Eggplant
88.25,69.67,232.78,6.43,62.02,30.11,Eggplant
70.44,33.03,239.59,6.13,64.9,27.14,Chili
58.22,46.78,260.71,5.53,64.46,31.93,Eggplant
89.06,42.6,215.58,5.58,69.55,24.85,Eggplant
53.34,60.84,202.14,5.88,65.95,31.89,Eggplant
64.83,42.58,182.44,6.31,61.59,24.16,Chili
67.66,49.94,216.96,6.49,68.9,23.34,Chili
77.53,56.98,212.91,5.68,60.71,26.3,Eggplant
64.77,47.03,198.97,6.62,74.43,29.7,Chili
51.86,57.13,226.77,5.71,61.71,28.26,Eggplant
86.33,69.34,293.85,6.35,61.04,25.26,Eggplant
79.61,32.54,214.22,6.33,69.12,27.89,Chili
67.69,39.86,179.3,6.27,75.67,26.45,Chili
58.79,53.96,238.45,6.66,64.64,26.43,Chili
64.2,38.82,232.12,6.32,66.35,20.8,Chili
75.05,42.62,214.97,6.13,61.5,22.95,Chili
63.8,39.98,156.28,6.42,66.43,24.52,Chili
71.1,47.34,174.42,6.5,77.71,21.38,Chili
71.02,48.14,238.54,6.57,61.67,27.34,Chili
44.5,41.88,206.05,6.7,74.76,22.4,Chili
56.12,51.23,223.55,5.68,64.01,23.13,Eggplant
60.3,59.82,271.95,6.42,69.94,28.38,Eggplant
40.92,36.96,216.16,6.42,72.85,24.3,Chili
65.07,49.21,285.64,6.26,60.27,31.54,Eggplant
63.67,40.49,240.17,6.77,68.29,25.59,Eggplant
60.89,45.62,206.59,6.15,65.79,28.2,Eggplant
61.69,63.67,266.45,6.79,68.87,24.63,Eggplant
53.49,58.38,186.61,6.33,65.21,21.18,Chili
71.34,59.53,153.2,6.12,74.58,22.81,Chili
56.7,41.81,207.44,6.07,68.98,24.67,Chili
53.36,41.86,260.1,6.56,69.88,28.63,Eggplant
55.88,36.05,218.27,6.26,67.22,28.91,Chili
85.19,60.54,266.51,6.04,61.64,23.42,Eggplant
95.5,51.75,224.73,5.78,60.58,28.56,Eggplant
52.74,59.04,206.14,5.61,62.83,29.38,Eggplant
73.97,38.26,216.1,6.58,62.44,26.4,Chili
97.0,63.98,230.6,6.33,63.77,23.57,Eggplant
71.14,45.9,178.15,6.56,71.09,25.77,Chili
81.5,63.43,266.74,6.64,64.17,23.33,Eggplant
58.73,53.89,199.77,6.56,77.66,26.99,Chili
83.68,42.9,206.52,6.05,62.54,30.84,Eggplant
57.95,67.26,221.29,6.05,62.81,28.73,Eggplant
49.38,40.19,196.55,6.71,63.43,23.24,Chili
84.04,58.54,244.3,6.54,64.23,26.11,Eggplant
86.21,49.61,255.39,6.17,65.33,27.0,Eggplant
41.11,44.46,224.49,6.71,70.1,25.71,Chili
56.47,68.11,205.91,5.52,63.27,27.93,Eggplant
60.34,59.01,242.53,6.07,67.37,20.39,Chili
55.88,41.06,177.42,6.47,60.3,29.38,Chili
69.49,46.08,210.56,5.8,62.71,31.89,Eggplant
65.06,34.43,167.61,6.26,74.03,29.0,Chili
90.24,50.7,269.28,5.52,69.1,26.96,Eggplant
88.46,45.94,260.4,6.16,64.6,27.93,Eggplant
73.34,38.69,199.29,6.38,76.57,26.0,Chili
45.64,46.69,206.84,6.65,71.46,23.32,Chili
52.29,47.41,157.56,6.39,78.71,29.76,Chili
58.69,46.5,182.19,6.7,60.43,22.85,Chili
71.58,42.26,257.6,5.86,68.98,24.37,Eggplant
47.3,48.16,168.05,6.13,62.13,26.25,Chili
72.84,46.78,213.04,6.22,79.79,26.79,Chili
76.47,59.35,263.81,6.7,66.25,31.63,Eggplant
57.04,54.79,237.47,6.43,77.53,28.48,Chili
54.51,30.0,165.7,6.58,60.06,21.25,Chili
40.37,49.41,233.57,6.21,72.47,20.89,Chili
75.85,40.39,209.37,6.4,72.62,22.39,Chili
58.18,60.92,222.84,6.31,62.67,25.9,Eggplant
58.57,40.81,274.35,5.52,67.05,28.85,Eggplant
55.16,42.19,257.13,5.83,64.46,30.97,Eggplant
47.86,53.05,228.3,6.35,63.68,26.42,Chili
42.75,48.8,153.76,6.23,70.34,25.1,Chili
76.67,64.38,266.95,6.11,60.19,22.38,Eggplant
59.78,64.02,270.34,5.97,62.37,27.53,Eggplant
58.42,64.22,288.34,6.63,60.64,22.85,Eggplant
74.2,41.93,187.88,6.31,60.76,26.85,Chili
55.29,45.93,240.43,6.41,72.21,25.65,Chili
73.18,44.19,150.56,6.18,76.2,21.92,Chili
74.72,47.53,180.58,6.5,68.07,22.55,Chili
85.4,47.86,243.34,5.55,63.18,25.06,Eggplant
54.28,38.96,211.75,6.05,65.0,29.63,Chili
95.68,42.06,273.49,5.87,66.37,28.01,Eggplant
95.82,53.07,236.47,6.2,61.15,24.77,Eggplant
77.53,33.7,215.34,6.14,60.88,26.27,Chili
50.46,31.91,191.88,6.46,65.13,24.31,Chili
73.94,42.61,273.45,6.63,69.08,23.63,Eggplant
52.45,67.03,272.59,5.75,68.35,22.84,Eggplant
61.73,50.8,295.8,6.7,65.51,25.71,Eggplant
66.27,32.73,216.99,6.15,79.54,27.0,Chili
68.6,68.53,298.28,6.07,61.68,30.9,Eggplant
67.02,46.82,180.31,6.06,60.78,28.89,Chili
71.28,66.03,226.72,6.74,66.35,29.68,Eggplant
71.04,45.88,218.03,6.62,64.28,27.37,Chili
67.69,44.78,220.98,6.41,67.89,22.4,Chili
58.41,31.63,155.47,6.66,73.0,23.33,Chili
44.04,34.54,226.51,6.3,73.01,25.64,Chili
63.8,59.53,221.68,6.42,76.96,20.54,Chili
47.46,41.87,206.46,6.4,60.22,22.28,Chili
94.38,52.58,211.29,6.5,66.93,23.6,Eggplant
64.12,39.22,185.62,6.19,62.13,29.56,Chili
74.95,47.97,223.35,6.02,68.35,23.82,Chili
67.37,55.98,175.09,6.2,61.05,22.45,Chili
52.39,53.9,228.05,6.0,75.57,29.33,Chili
88.68,43.0,242.44,6.47,68.8,30.17,Eggplant
73.08,44.21,194.23,6.75,73.01,29.75,Chili
79.42,40.57,235.94,6.54,68.12,24.19,Eggplant
49.32,36.31,169.86,6.45,63.27,22.38,Chili
57.07,50.84,250.52,6.79,69.0,29.86,Eggplant
86.11,66.8,222.31,5.83,65.92,23.26,Eggplant
60.67,59.12,279.3,6.63,62.55,31.6,Eggplant
46.1,36.17,150.42,6.56,67.0,22.3,Chili
52.93,49.59,287.83,5.68,61.63,24.73,Eggplant
67.13,59.44,273.12,6.13,60.95,27.34,Eggplant
69.71,58.23,206.95,5.59,62.45,31.09,Eggplant
70.73,42.22,283.4,5.94,63.51,27.67,Eggplant
59.15,34.08,180.51,6.47,60.51,23.47,Chili
77.44,48.65,217.15,5.97,68.15,30.48,Eggplant
84.95,53.0,229.84,6.34,69.49,29.51,Eggplant
86.29,52.53,240.29,6.4,65.19,24.72,Eggplant
56.85,47.56,217.94,6.51,70.51,25.43,Chili
40.63,49.84,150.14,6.02,73.92,24.85,Chili
59.09,55.14,208.66,6.61,68.15,21.71,Chili
90.97,54.81,219.53,5.59,68.04,29.07,Eggplant
63.13,67.36,208.19,6.23,68.72,25.46,Eggplant
98.93,48.52,254.88,6.3,60.44,27.41,Eggplant
78.65,42.57,202.39,6.5,79.48,24.86,Chili
72.78,67.6,239.8,5.86,61.27,25.38,Eggplant
46.81,59.93,241.29,6.03,61.55,21.36,Chili
70.58,66.75,226.02,6.13,65.64,31.44,Eggplant
79.33,54.51,167.32,6.5,62.46,22.6,Chili
77.86,69.08,234.14,5.87,60.11,29.43,Eggplant
77.61,60.98,253.04,6.52,65.47,31.48,Eggplant
77.78,67.54,254.89,6.05,65.35,30.23,Eggplant
44.1,42.25,243.54,6.48,65.81,26.23,Chili
68.34,52.33,295.62,5.95,68.14,23.09,Eggplant
42.01,49.46,238.52,6.69,72.99,21.17,Chili
85.86,46.86,201.81,6.18,60.97,24.07,Eggplant
76.84,40.07,272.57,6.44,65.76,31.05,Eggplant
46.53,45.08,234.86,6.63,63.87,28.99,Chili
77.48,46.39,221.11,6.26,64.57,29.89,Eggplant
97.61,44.66,217.24,5.8,62.69,25.42,Eggplant
79.24,40.35,244.42,6.65,72.75,26.67,Chili
80.62,46.66,275.97,5.8,61.95,26.61,Eggplant
73.67,51.24,227.86,6.29,67.89,21.38,Chili
69.24,48.92,293.06,6.11,66.86,27.98,Eggplant
85.92,56.8,291.39,6.55,68.5,26.69,Eggplant
53.13,38.68,198.06,6.26,68.16,24.33,Chili
41.58,46.4,169.05,6.7,67.86,27.46,Chili
96.46,51.53,230.93,6.16,61.99,31.4,Eggplant
49.71,55.7,166.48,6.29,79.62,23.71,Chili
57.57,51.86,154.25,6.53,71.28,29.97,Chili
96.11,45.6,264.02,6.59,66.42,31.38,Eggplant
50.33,44.55,184.17,6.52,67.0,24.77,Chili
94.32,51.06,291.51,6.75,61.74,30.54,Eggplant
99.63,60.71,294.44,5.75,67.4,27.4,Eggplant
89.34,47.31,212.59,6.23,60.69,29.65,Eggplant
88.66,65.49,227.19,6.67,68.55,30.33,Eggplant
55.46,31.55,190.92,6.1,74.89,23.82,Chili
52.71,31.27,170.46,6.6,67.55,26.91,Chili
98.57,44.58,272.84,6.73,69.74,27.14,Eggplant
48.4,35.18,248.94,6.65,67.81,25.81,Chili
84.15,67.81,271.38,6.58,60.62,27.21,Eggplant
75.37,57.16,249.27,6.1,63.36,25.55,Chili
90.84,62.1,285.13,6.67,61.98,30.84,Eggplant
98.25,53.63,219.16,5.52,67.67,29.5,Eggplant
66.6,63.36,232.15,5.8,65.29,30.18,Eggplant
63.87,46.16,203.38,6.18,60.34,23.05,Chili
90.98,53.57,295.33,6.54,66.05,29.11,Eggplant
57.42,36.66,219.51,6.26,68.33,27.27,Chili
83.26,64.27,247.04,6.36,60.7,31.86,Eggplant
65.44,53.95,206.08,5.91,65.71,30.03,Eggplant
84.17,54.16,225.56,6.11,61.95,29.68,Eggplant
77.99,35.07,155.66,6.03,69.39,23.3,Chili
54.1,39.68,187.86,6.23,60.14,24.93,Chili
58.84,57.52,176.31,6.02,66.76,22.61,Chili
69.98,56.68,203.05,5.91,61.8,30.0,Eggplant
64.8,50.46,298.77,6.61,69.61,24.45,Eggplant
65.55,69.16,226.23,6.06,63.21,29.94,Eggplant
87.42,64.93,205.49,6.77,68.7,25.91,Eggplant
52.02,54.65,181.43,6.43,76.15,21.0,Chili
93.08,49.63,251.27,5.58,66.47,31.28,Eggplant
94.52,58.8,278.53,6.52,62.43,28.02,Eggplant
61.38,45.39,200.58,6.63,62.71,26.24,Eggplant
43.97,58.9,247.92,6.11,62.24,23.14,Chili
75.71,40.6,162.99,6.54,75.26,25.85,Chili
83.56,40.25,246.24,6.75,69.55,29.24,Eggplant
67.16,63.38,236.8,5.78,65.72,31.07,Eggplant
73.33,36.31,159.29,6.08,63.54,28.39,Chili
57.81,59.37,211.3,6.61,77.16,25.01,Chili
63.75,62.89,270.21,5.84,60.52,26.57,Eggplant
66.95,59.54,175.31,6.58,77.99,25.93,Chili
85.34,69.98,269.5,6.37,69.2,28.75,Eggplant
98.76,69.06,286.45,6.61,62.84,28.76,Eggplant
71.45,42.19,246.33,6.03,64.56,26.94,Eggplant
66.25,58.53,182.49,6.59,74.69,29.57,Chili
71.62,59.8,179.79,6.41,63.41,26.95,Chili
63.99,33.42,179.15,6.35,73.87,24.8,Chili
