Nitrogen,Potassium,Phosphorous,Temparature,Humidity,Moisture,Crop Type
12,0,12,22.21,52.71,52.42,Sugarcane
5,0,11,32.06,70.94,66.54,Tobacco
15,0,39,39.45,61.53,28.76,Sugarcane
6,18,21,28.44,52.58,36.69,Barley
18,0,21,24.39,61.39,39.84,Barley
35,0,0,27.7,55.99,39.51,Wheat
18,0,17,27.84,67.18,46.95,Cotton
17,0,23,24.56,58.5,32.41,Oil seeds
18,0,18,32.07,67.78,33.63,Wheat
10,8,26,31.04,52.32,62.57,Sugarcane
7,0,18,24.82,49.2,36.28,Paddy
38,4,0,29.17,47.64,58.77,Oil seeds
24,3,27,22.49,53.29,40.75,Ground Nuts
7,9,16,30.17,51.2,34.47,Ground Nuts
10,0,44,29.86,52.39,28.29,Sugarcane
0,21,19,26.36,64.53,20,Sugarcane
9,13,18,29.94,57.63,50.05,Pulses
9,11,14,24.42,60.92,38.85,Tobacco
7,2,39,35.93,62.74,49.08,Ground Nuts
39,3,0,28.33,55.61,32.04,Cotton
26,0,25,32.95,64.98,33.74,Maize
8,0,39,25.86,69.87,40.56,Barley
19,3,21,32.74,52.59,32.29,Pulses
10,10,32,27.17,60.75,56.14,Ground Nuts
31,4,0,24.86,49.39,31.93,Paddy
44,0,0,40,74.58,50.59,Oil seeds
18,2,33,26.12,62.49,63.64,Barley
12,0,39,29,56.76,20,Cotton
24,0,19,32.73,57.84,40.73,Oil seeds
14,0,40,29.99,62.67,29.97,Millets
23,0,19,26.67,56.31,37.51,Maize
9,0,32,33.3,67.48,42.24,Barley
11,0,42,35.44,66.64,32.53,Paddy
10,3,40,33.13,57.08,25.06,Oil seeds
15,0,36,35.11,62.94,34.46,Pulses
13,0,14,29.01,61.71,48.57,Paddy
34,0,0,38.94,75.61,49.89,Maize
9,0,7,30.55,51.34,42.6,Sugarcane
18,1,15,28.16,58.55,25.26,Barley
4,4,29,40,64.09,46.49,Tobacco
12,4,5,29.35,62.25,39.85,Ground Nuts
9,15,16,26.48,62.9,33.45,Oil seeds
11,1,9,27.66,47.56,41.75,Ground Nuts
21,0,18,35.72,68.72,25.91,Wheat
36,0,3,28.79,48.06,37.93,Wheat
43,3,1,34.17,58.77,44.38,Sugarcane
23,4,15,26.8,44.21,38.52,Ground Nuts
33,0,1,28.95,59.12,26.9,Wheat
38,1,0,32.83,68.78,37.84,Wheat
35,0,4,25.25,45.43,65.6,Cotton
28,4,22,30.33,62.51,68.4,Tobacco
39,1,4,32.02,63.85,28.71,Maize
35,0,3,31.17,55.69,40.48,Wheat
10,16,18,28.93,70.5,64.49,Maize
25,4,19,30.87,63.26,31.49,Cotton
38,0,0,25.69,62.47,65.56,Paddy
7,4,9,28.09,62.05,41.9,Wheat
14,4,18,32.56,65.99,36.24,Ground Nuts
11,7,32,30.46,54.2,26.28,Cotton
17,0,23,35.65,66.09,33.49,Oil seeds
19,1,25,29.94,55.21,52.74,Barley
15,14,10,21.71,49.72,30.07,Paddy
8,10,17,26.09,61.38,37.05,Tobacco
38,0,3,31.74,68.91,47.96,Millets
14,0,34,38.84,61.78,60.96,Maize
18,0,17,30.25,53.77,39.07,Cotton
9,2,36,32.22,67.1,64.91,Ground Nuts
16,0,39,26.13,55.16,61.36,Pulses
12,2,43,37.33,62.07,24.59,Wheat
14,0,14,31.94,43.31,56.99,Cotton
36,0,0,28.23,54.78,46.69,Pulses
11,0,35,30.54,45.68,27.66,Pulses
2,23,17,30.6,55.38,35.35,Paddy
9,3,42,39.13,73.24,41.33,Maize
20,0,17,25.75,61.91,33.57,Wheat
25,0,18,29.99,60.85,46.92,Barley
10,0,38,40,68.84,70,Millets
15,1,7,31.08,51.34,55.35,Oil seeds
33,0,0,28.77,51.58,35.29,Pulses
8,8,25,40,64.69,54.83,Sugarcane
11,0,37,27.43,51.19,59.36,Tobacco
38,0,0,32.79,45.26,26.63,Wheat
12,12,7,31.04,71.72,53.87,Paddy
25,0,15,25.99,51.27,38.05,Maize
9,1,11,38.25,61.62,25.91,Tobacco
7,11,15,25.03,59.25,46.72,Tobacco
36,0,3,22.52,59.32,31.39,Sugarcane
10,0,6,26.12,56.29,67,Maize
12,4,34,26.09,50.71,44.3,Pulses
13,0,36,38.53,69.75,61.48,Paddy
38,0,0,28.93,60.61,46.4,Sugarcane
17,4,11,29.51,57.86,47.6,Barley
15,2,38,33.95,69.5,26.36,Cotton
5,3,10,30.99,47.42,57.98,Sugarcane
7,0,36,32.26,54.9,62.24,Maize
3,17,17,31.83,67.7,37.31,Barley
14,0,36,31.94,61.1,52.49,Pulses
20,1,25,26.53,58.97,45.49,Sugarcane
32,3,1,28.16,49.51,36.1,Ground Nuts
12,0,37,38.8,63.61,68.24,Sugarcane
11,10,17,21.85,44,49.66,Cotton
18,2,44,35,65.39,37.65,Sugarcane
13,10,10,31.91,54.59,63.99,Pulses
23,4,22,26.67,55.69,30.74,Cotton
9,0,13,26.68,54.5,38.68,Tobacco
27,3,15,29.19,60.94,42,Oil seeds
12,2,11,22.27,59.9,51.79,Ground Nuts
20,4,22,37.63,71.29,50.14,Cotton
18,11,10,33.13,70.61,42.85,Wheat
35,0,4,28.6,56.17,57.59,Ground Nuts
23,0,24,34.35,60.57,46.46,Pulses
46,0,3,23.82,53.92,33.92,Pulses
22,3,20,27.76,52.38,36.17,Oil seeds
5,0,18,24.68,43.45,57.28,Paddy
35,0,1,24.1,45.69,20.64,Oil seeds
6,12,12,30.87,65.28,46.28,Oil seeds
31,0,0,33.69,71.85,50.83,Millets
17,2,37,33.65,65.32,70,Millets
14,0,13,30.33,44.11,26.82,Ground Nuts
21,4,26,29.74,63.49,44.31,Wheat
15,0,37,26.3,54.13,34.21,Pulses
8,0,9,24.96,44.47,66.11,Sugarcane
16,0,37,33.57,60.78,51.96,Paddy
14,0,14,33.5,56.07,54.11,Oil seeds
14,0,16,30.24,61.77,37.68,Tobacco
5,9,31,37.62,69.05,44.74,Pulses
36,0,0,25.79,60.67,43.34,Paddy
35,4,1,30.35,60.18,63.97,Millets
6,3,38,31.38,51.49,61.27,Paddy
12,3,41,29.28,71.07,35.67,Sugarcane
5,10,26,31,57.54,48.96,Barley
14,18,8,33.3,68.18,47.51,Ground Nuts
13,1,43,22.85,55.1,29.09,Oil seeds
10,0,9,33.98,62.99,50.43,Barley
14,0,10,28.82,62.48,20,Millets
9,0,37,29.99,66.83,47.07,Paddy
19,3,39,34.18,67.07,58.67,Tobacco
38,4,0,40,67.75,56.43,Barley
38,0,0,32.67,56.77,40.22,Maize
8,0,10,22.13,50.96,59.06,Cotton
19,14,6,24.84,53.53,34.79,Millets
20,0,23,30.24,58.88,49.24,Tobacco
20,1,19,25.81,58.56,40.21,Wheat
12,0,40,34.23,69.79,65.57,Paddy
40,0,1,28.67,57.67,21,Millets
35,0,0,30.8,55.01,25,Oil seeds
35,0,0,31.14,57.5,63.08,Cotton
4,12,30,33.11,67.57,32.21,Wheat
7,6,29,31.43,63.1,43.59,Pulses
5,14,31,29.73,59.06,69.92,Millets
8,10,15,21.23,46.1,36.59,Ground Nuts
10,0,39,28.01,50.89,20,Millets
30,0,0,23.56,57.65,42.16,Cotton
37,1,3,32.72,58.96,60.48,Pulses
37,0,1,31.16,48.63,20.19,Oil seeds
28,0,17,29.76,64.65,52.47,Oil seeds
38,0,0,36.17,68.75,32.62,Cotton
11,2,11,26.1,47.54,20.66,Cotton
6,11,20,33.77,48.38,32.49,Cotton
27,0,19,25.64,55.98,37.32,Maize
4,14,15,21.73,48.03,43.37,Maize
26,0,16,28.89,46.84,27.93,Wheat
18,4,43,33.59,51.12,39.54,Wheat
10,10,11,26.21,66.15,51,Wheat
36,0,0,39.86,71.81,57.26,Oil seeds
21,4,20,26.38,63.29,52.18,Ground Nuts
40,3,0,25.54,62.93,36.09,Paddy
5,13,26,27.38,60.32,50.76,Pulses
20,1,25,23.59,52.26,42.23,Sugarcane
12,0,13,33.97,49.49,35.62,Maize
10,3,5,33.16,51.42,47.39,Cotton
36,4,1,25.25,46.12,56.39,Cotton
18,1,11,28.82,61.5,42.75,Ground Nuts
10,9,24,30.93,67.78,70,Ground Nuts
16,0,13,34.27,65.79,45.96,Oil seeds
35,4,0,28.52,52.04,64.54,Paddy
20,0,20,26.18,60.1,34.98,Cotton
10,0,37,30.19,67,24.65,Cotton
18,0,20,26.15,56.28,48.04,Cotton
10,6,27,26.51,50.62,55.85,Maize
12,3,42,32.89,53.28,63.35,Millets
18,0,23,31.36,66.66,46.26,Ground Nuts
13,0,35,25.37,51.4,67.69,Ground Nuts
20,0,26,29.14,67.8,49.49,Paddy
16,0,34,29.89,71.8,41.42,Paddy
11,8,34,30.69,55.65,63.02,Cotton
3,7,27,31.52,67.58,32.04,Ground Nuts
39,0,0,26.01,41.55,61.19,Ground Nuts
15,0,36,30.43,55.84,34.76,Paddy
22,1,18,32.51,62.88,48.48,Sugarcane
2,11,21,27.22,49.1,27.15,Oil seeds
11,13,30,36.5,68.47,38.52,Cotton
14,0,13,21.59,54.14,68.42,Barley
21,1,25,30.75,52.41,36.1,Oil seeds
40,3,4,27.98,51.57,32.44,Sugarcane
19,2,18,33.96,52.94,35.23,Wheat
24,0,13,27.85,52.65,33.33,Wheat
16,0,41,26.51,63.74,20,Wheat
17,0,36,29.01,58.45,25.72,Barley
10,11,32,31.19,57.06,56.73,Wheat
13,8,10,24.32,46.37,64.36,Ground Nuts
11,4,17,27.82,58.73,41.49,Ground Nuts
12,0,14,29.29,73.05,60.5,Tobacco
4,7,27,33.05,59.1,34.65,Wheat
41,2,0,30.4,60.08,37.04,Ground Nuts
12,0,14,26.8,53.34,39.36,Tobacco
15,0,35,33.99,56.59,20.08,Maize
18,1,27,22.1,47.1,47.6,Oil seeds
20,0,20,31.57,49.29,48.02,Millets
9,6,32,37.51,57.76,60.62,Paddy
21,0,21,30.49,61.62,43.88,Wheat
14,1,43,33.16,70.77,55.48,Tobacco
7,0,17,25.11,67.21,30.73,Ground Nuts
6,0,32,32.74,60.15,33.03,Wheat
9,10,19,27.57,60.24,46.64,Ground Nuts
27,2,24,22.71,50.4,40.46,Pulses
36,2,0,28.32,57.04,36.82,Pulses
38,3,0,38.64,60.03,32.44,Cotton
20,0,16,30.56,52.13,44.67,Pulses
9,0,17,27.2,46.67,31.41,Cotton
31,0,0,29.09,44.8,44.98,Millets
9,17,17,27.56,50.27,33.38,Maize
5,23,25,29.91,71.44,52.85,Millets
37,2,0,30.04,59.31,23.46,Wheat
11,20,17,40,70.46,49.59,Cotton
5,0,14,31.02,63.58,48.47,Tobacco
14,0,41,38.72,62.6,32.93,Maize
25,4,19,30.61,64.43,45.47,Cotton
46,3,0,30.45,47.88,24.31,Millets
8,11,11,28.73,61.1,60.49,Oil seeds
4,7,30,28.37,51.61,45.94,Paddy
11,0,8,25.09,43.46,52.01,Sugarcane
9,17,19,26.06,45.12,29.83,Pulses
8,20,14,27.7,52.81,45.3,Oil seeds
18,2,34,33.17,57.64,31.57,Wheat
34,0,1,26.6,55.39,57.23,Paddy
6,18,18,24.5,53.2,40.47,Sugarcane
42,0,0,29.08,60.86,42.96,Wheat
6,14,29,34.13,51.37,63.68,Pulses
11,0,12,25.24,50.51,43.13,Barley
4,6,28,23.91,49.16,24.07,Sugarcane
9,22,11,27.47,58.55,35.02,Oil seeds
37,0,0,26.71,53.04,48.29,Oil seeds
14,0,41,34.59,63.22,42.17,Maize
27,0,18,25.82,49.88,37.06,Pulses
23,2,18,32.62,66.69,34.48,Ground Nuts
11,2,8,36.46,69.63,49.78,Millets
40,0,1,28.63,48.69,39.09,Sugarcane
21,0,24,31.48,74.48,40.94,Pulses
12,2,28,30.1,61.63,36.49,Cotton
7,10,25,28.57,50.92,24.51,Ground Nuts
27,3,18,24.06,52.41,28.87,Tobacco
17,4,32,32.76,50.53,26.65,Tobacco
33,1,0,32.02,56.24,36.81,Maize
13,0,40,27.39,68.54,31.22,Cotton
27,4,15,28.17,44.52,37.4,Cotton
11,0,36,39.6,57.34,40.13,Paddy
14,14,19,27.83,67.66,56.62,Barley
7,6,30,26,54.8,54.3,Cotton
40,1,0,27.72,53.82,38.47,Tobacco
6,21,14,26.97,44.41,51.42,Millets
14,0,35,34.47,63.73,36.79,Sugarcane
8,17,16,39.41,72.15,42.56,Millets
6,15,18,35,63.21,33.69,Pulses
39,0,4,33.33,65.37,31.42,Sugarcane
23,0,22,37.4,66.12,61.2,Millets
11,0,17,21.33,59.53,34.34,Pulses
9,13,17,31.46,62,46.01,Barley
44,0,4,33.94,65,36.07,Sugarcane
16,0,34,31.36,59.58,69.23,Maize
25,4,23,26.24,43.51,41,Sugarcane
8,13,14,37.57,60.17,47.52,Paddy
12,16,11,31.62,67.35,40.08,Cotton
18,4,30,32.76,52.66,70,Tobacco
15,0,37,33.93,52.27,42,Wheat
38,0,2,40,71.21,45.73,Sugarcane
14,0,34,33.55,59.39,30.38,Maize
25,1,19,31.97,58.12,24.71,Barley
23,0,18,37,55.83,42.57,Tobacco
17,3,44,22.38,50.14,29.26,Ground Nuts
11,4,9,29.83,52.91,34.01,Wheat
18,0,42,34.6,57.76,33.56,Wheat
36,0,0,24.63,50.31,63.27,Sugarcane
22,0,25,28.46,54.38,40.69,Cotton
5,6,23,34.16,69.55,53.12,Sugarcane
39,0,3,28.72,55.54,27.69,Sugarcane
3,16,21,34.75,56.36,27.64,Cotton
28,3,21,27.34,54.86,36.42,Cotton
38,0,0,31.48,49.9,41.72,Wheat
12,1,15,32.2,53.44,28.81,Maize
9,0,36,32.88,64.12,33.49,Ground Nuts
13,0,12,27.04,49.54,35.64,Cotton
18,4,40,34.58,65.76,56.38,Millets
15,13,19,32.86,71.74,67.98,Cotton
34,0,4,29.02,43.2,31.33,Barley
13,2,36,35.62,63.55,49.96,Tobacco
8,20,12,26.47,64.77,23.03,Millets
5,6,29,30.32,69.9,51.72,Sugarcane
13,4,37,37.98,63.73,31.31,Tobacco
9,18,13,24.99,55.26,37.78,Oil seeds
28,0,22,27.03,63.04,37.86,Maize
25,0,14,27,44.44,50.65,Wheat
14,0,4,22.74,59.33,60.29,Cotton
16,18,15,33.12,67.93,44.16,Paddy
14,1,39,28.82,49.32,54.64,Paddy
36,0,0,26.84,60.73,44.94,Wheat
9,14,17,33.36,58.08,48.3,Tobacco
8,9,34,26.54,64.11,37.2,Tobacco
15,21,11,24.72,63.9,39.65,Pulses
9,0,5,23.56,60.5,36.73,Millets
11,14,16,30.38,63.85,24.8,Sugarcane
4,18,16,28.1,59.34,39.97,Sugarcane
7,6,27,27.21,55.78,28.17,Ground Nuts
18,0,21,34.83,66.32,48.03,Pulses
38,0,0,27.7,55.91,25.34,Millets
26,4,26,24.39,46.09,36.57,Cotton
9,0,37,36.99,77.28,25.49,Wheat
6,2,14,32.44,66.7,44.68,Sugarcane
22,1,20,34.35,65.77,49.74,Pulses
6,10,27,31.54,64.72,32.88,Paddy
40,4,1,31.63,63.91,42.19,Wheat
8,6,27,32.04,75.94,20.1,Wheat
34,4,0,28.35,58.1,36.8,Ground Nuts
14,0,9,30.62,58.67,46.57,Wheat
15,0,34,25.71,43.52,40.7,Oil seeds
37,0,3,33.22,60.99,43.26,Oil seeds
32,0,2,29.92,50.28,36.3,Ground Nuts
7,3,9,26.25,53.05,28.22,Sugarcane
12,0,11,27.4,59.79,36.45,Paddy
3,7,32,39.29,62.84,52.03,Millets
13,4,31,27.21,58.5,64.74,Pulses
12,0,40,28.88,60.38,31.01,Wheat
14,4,11,26.97,51.01,56.59,Oil seeds
12,11,26,30.38,63.18,56.23,Tobacco
35,0,0,36.01,67.22,35.57,Tobacco
25,0,23,33.67,56.87,39.33,Oil seeds
15,0,45,37.68,54.79,33.81,Sugarcane
7,12,19,22.12,45.25,38.99,Tobacco
16,0,14,32.18,53.93,42.41,Wheat
11,0,9,33.87,55.06,65.59,Oil seeds
8,11,28,29.63,72.87,59.15,Paddy
9,3,38,24.32,45.16,50.1,Paddy
4,20,24,27.86,59.09,26.75,Paddy
14,2,31,25.48,58.52,38.7,Cotton
7,0,36,37.88,62.19,32.88,Paddy
33,4,3,32.84,55.64,38.3,Pulses
9,2,36,29.85,63.07,35.41,Pulses
18,0,19,24.47,48.15,50.29,Pulses
24,0,14,25.43,56.68,51.55,Wheat
18,0,42,32.52,76.7,58.47,Tobacco
35,0,0,22.93,53.13,31.62,Wheat
13,7,26,27.23,57.59,62.86,Paddy
8,1,11,34.29,77.99,23.79,Paddy
4,10,29,35.01,59.29,60.12,Oil seeds
30,1,2,28.79,50.73,37.84,Ground Nuts
20,3,22,25.3,56.4,43.77,Ground Nuts
12,10,33,29.81,61.85,63.84,Maize
15,14,14,35.87,58.52,45.11,Cotton
35,0,0,21.58,47.1,30.17,Paddy
6,1,5,34.09,58.05,39.69,Pulses
11,3,12,26.72,58.52,62.69,Paddy
8,19,17,22.04,58.49,29.03,Ground Nuts
41,0,2,22.5,51.88,36.58,Millets
11,9,15,38.05,71.56,50.94,Ground Nuts
6,2,5,28.21,59.97,54.67,Tobacco
7,4,24,35.11,69.12,38.09,Oil seeds
18,0,22,33.34,55.54,24.95,Millets
22,0,20,28.36,53.52,39.93,Barley
20,2,22,30.1,74.95,61.83,Sugarcane
5,8,27,28.07,60.67,37.38,Wheat
14,4,8,27.75,63.56,36.82,Tobacco
20,1,23,30.96,49.06,48.58,Maize
11,9,32,34.57,67.12,53.8,Barley
22,0,25,24.58,66.09,47.42,Millets
27,4,22,25.28,48.9,53.75,Millets
15,3,12,21.29,52.95,54.28,Oil seeds
13,3,37,34.65,67.45,27.77,Pulses
41,0,0,32.71,63.72,42.47,Barley
44,0,4,31.56,58.38,47.62,Maize
36,2,0,29.88,57.23,30.93,Maize
40,0,1,29.61,74.1,58.36,Tobacco
24,0,25,27.26,59.75,46.54,Sugarcane
20,0,20,31.1,59.38,64.58,Millets
19,13,15,27.62,42.65,34.2,Ground Nuts
17,0,40,23.39,51.7,38.58,Sugarcane
8,0,41,30.76,65.37,56.76,Wheat
16,1,43,27.59,52.68,22.3,Tobacco
7,0,14,29.22,56.15,58.3,Paddy
12,0,14,29,51.21,32.58,Barley
12,4,12,29.99,59.24,41.71,Paddy
3,19,13,30.55,55.03,34.97,Sugarcane
25,0,26,28.25,51.77,37.97,Sugarcane
12,1,5,21.43,41.07,57.57,Tobacco
22,0,19,22.87,46.84,31.51,Oil seeds
24,3,15,37.21,59.96,69.61,Paddy
8,11,29,32.81,69.92,24.3,Pulses
10,0,39,26.37,67.22,61.02,Wheat
8,12,20,33.72,60.97,44.56,Wheat
12,5,27,24.53,55.6,43.85,Barley
6,9,33,25.84,58.46,68.74,Tobacco
33,4,0,20.28,44.28,64.04,Maize
12,0,36,32.16,62.49,27.24,Cotton
46,3,0,23.79,54.8,34.58,Oil seeds
22,0,22,27.6,61.91,38.15,Oil seeds
10,0,34,38.17,72.1,28.01,Oil seeds
12,12,24,27.77,55.5,48.92,Wheat
9,15,22,30.42,47.39,30.58,Sugarcane
26,3,19,32.29,54.87,41.39,Pulses
8,8,34,32.93,56.43,53.21,Ground Nuts
1,23,15,22.42,43.59,46.16,Pulses
40,0,0,23.83,55.37,70,Cotton
18,1,36,29,67.64,61.06,Sugarcane
18,0,39,24.87,60.88,70,Cotton
11,8,31,40,78.73,39.93,Sugarcane
38,0,3,26.64,60.11,29.46,Maize
9,10,32,28.5,54.54,57.79,Tobacco
35,0,0,25.4,49.86,56.53,Maize
14,0,39,26.35,59.75,53.03,Cotton
6,0,30,30.08,70.31,42.74,Pulses
10,0,35,32.45,71.13,36.11,Barley
41,3,0,26.64,54.15,42.1,Oil seeds
35,0,3,26.97,51.74,34.74,Maize
9,18,16,30.48,61.59,24.88,Barley
5,6,24,28.25,54.87,56.78,Ground Nuts
14,10,15,27.53,40.07,31.84,Pulses
6,7,29,39.78,63.55,29.54,Pulses
7,3,32,32.23,74.54,32.4,Wheat
39,0,2,29.54,68.62,31.48,Pulses
8,7,26,28.58,50.54,54.24,Cotton
44,0,0,32.26,74.11,50.32,Tobacco
10,0,11,33.95,50.1,43.41,Maize
14,11,33,27.46,56.08,46.59,Wheat
31,3,3,28.55,51.94,70,Millets
25,2,23,31.04,62.08,37.18,Paddy
10,12,14,35.4,62.35,43.09,Ground Nuts
5,8,28,30.35,64.59,65.36,Maize
12,3,5,23.84,40.24,61.13,Wheat
17,0,16,31.09,60.88,24.64,Cotton
41,0,0,32.89,59.55,40.12,Paddy
12,12,12,35.21,59.99,52.74,Paddy
42,0,0,25.58,52.45,68.83,Millets
6,2,9,25.2,53.17,48.13,Paddy
11,8,31,27.49,58.98,48.37,Wheat
24,0,27,32.08,71.52,31.79,Maize
10,12,29,26.85,59.85,50.57,Maize
11,1,39,30.72,67.49,51.07,Pulses
6,2,34,31.74,69.49,64.58,Millets
7,4,36,39.11,68.35,24.92,Ground Nuts
9,3,41,28.91,63.15,33.04,Pulses
37,0,0,27.52,67.88,39.25,Tobacco
25,0,22,25.41,59.6,47.88,Barley
36,2,0,32.18,68.67,33.89,Wheat
8,11,13,26.93,61.89,55.88,Wheat
8,10,10,34.46,54.47,58.14,Sugarcane
37,0,0,37.11,57.52,59.83,Oil seeds
17,0,20,25.4,51.85,40.41,Barley
33,0,1,23.08,56.85,34.73,Ground Nuts
12,4,14,29.05,51.18,54.12,Millets
45,0,0,30.88,62,46.07,Pulses
25,0,18,36.5,67.29,49.74,Paddy
43,2,0,35.86,73.75,44.57,Ground Nuts
10,10,30,26.9,58.33,26.84,Tobacco
34,0,0,29.43,42.85,61.97,Wheat
11,0,38,23.2,42.49,28.19,Cotton
20,0,19,37.57,63.17,70,Maize
18,1,15,31.68,62.82,43.85,Sugarcane
19,2,18,31.14,61.64,50.47,Oil seeds
11,0,14,24.57,61.8,37.23,Wheat
8,5,27,28.82,61.83,41.27,Tobacco
44,0,0,34.14,52.29,37.41,Barley
37,0,0,32.65,70.55,41.48,Wheat
1,19,22,32.84,66.23,49.59,Ground Nuts
25,3,18,29.04,61.31,47.24,Oil seeds
36,1,0,32.43,58.32,61.02,Wheat
36,0,0,34.77,69.36,44.88,Ground Nuts
21,0,16,29.15,57.25,55.55,Sugarcane
9,0,32,39.99,72.77,49.75,Paddy
7,0,13,32.34,52.54,32.24,Paddy
40,0,0,35.63,59.21,51.58,Sugarcane
1,20,20,34.29,63.96,28.02,Cotton
6,3,29,24.99,51.26,34.71,Ground Nuts
16,0,38,25.09,62.93,34.08,Millets
26,3,24,29.11,56.91,62.25,Ground Nuts
5,3,32,30.58,61.29,60.2,Tobacco
21,1,18,24.25,57.38,30.23,Paddy
14,0,37,24.2,55.48,57.9,Barley
13,2,9,20.69,57.12,59.85,Tobacco
10,11,28,27.56,67.78,36.61,Millets
27,0,17,21.97,48.06,43.61,Cotton
22,0,15,36.42,59.37,37.49,Paddy
16,0,38,33.72,57.94,36.36,Oil seeds
14,0,36,36.86,66.97,28.44,Ground Nuts
12,16,10,20.76,48.98,63.92,Tobacco
37,0,0,35.38,56.76,21.51,Millets
14,15,12,28.96,64.48,27.52,Oil seeds
9,2,7,28.62,45.89,61.45,Cotton
14,20,17,32.64,66.3,39.89,Ground Nuts
13,17,18,35.16,73.41,48.63,Paddy
16,2,17,23.55,54.07,32.68,Pulses
9,1,4,27.06,59.18,59.42,Tobacco
5,17,18,22,57.32,45.85,Tobacco
0,19,18,31.75,57.58,30.58,Paddy
10,0,41,29.11,60.77,61.25,Sugarcane
27,0,19,28.85,63.24,39.74,Oil seeds
4,4,26,30.29,53.7,25.09,Wheat
7,0,8,33.04,63.52,47.86,Paddy
4,17,17,21.37,53.85,26.22,Ground Nuts
36,0,0,34.88,62.36,57.79,Pulses
18,1,35,27.81,66.3,59.63,Cotton
7,9,15,26.02,65.02,48.03,Barley
6,0,12,24.9,59.13,55.71,Tobacco
9,10,29,39.86,74.47,42.82,Barley
24,0,24,34.01,55.99,29.3,Wheat
39,0,0,32.69,57.68,48.14,Paddy
40,2,1,31.99,47.84,39.57,Maize
43,0,0,39.59,72.27,42.36,Wheat
33,1,0,29.71,48.75,26.24,Tobacco
22,0,22,32,72.09,42.61,Millets
18,0,37,39.03,74.51,65.94,Wheat
9,0,10,39.83,65.33,33.3,Cotton
8,13,25,30.53,70.52,56.87,Ground Nuts
4,12,31,37.44,60.97,52.15,Wheat
40,3,0,25.65,56.93,32.12,Sugarcane
37,3,0,28.01,69.54,20.78,Paddy
16,4,40,27.33,52.91,29.81,Maize
41,0,2,27,54.79,41.03,Tobacco
34,0,4,28.27,45.54,63.35,Millets
44,0,4,39.37,73.58,47.49,Barley
40,1,2,29.14,54.24,24.55,Oil seeds
10,4,18,31.76,43.24,56.29,Barley
11,0,36,27.27,59.89,20,Tobacco
10,2,9,24,49.08,66.12,Millets
14,3,34,34.15,67.47,27.11,Millets
35,0,4,28.67,58.79,59,Pulses
10,9,13,30.11,63.4,62.56,Oil seeds
4,19,21,38.97,55.72,35.47,Tobacco
33,4,1,32.02,60.85,31.09,Barley
5,12,33,28.02,66.84,58.92,Paddy
21,4,15,30.66,52.06,46.15,Cotton
9,2,15,27.05,58.49,39.27,Ground Nuts
38,1,4,28.21,57.07,40.54,Paddy
10,0,17,25.6,45,55.92,Cotton
17,0,31,29.75,61.63,34.96,Tobacco
14,16,13,35.91,52.46,56.61,Tobacco
36,2,0,23.45,51.03,44.45,Pulses
40,3,1,35.86,70.31,54.4,Ground Nuts
39,4,0,29.26,71.92,44.23,Pulses
9,0,14,35.79,66.77,34.39,Barley
17,1,15,26.49,47.23,30.23,Barley
10,0,41,25.05,57.08,55.46,Tobacco
13,3,37,32.42,54.71,33.03,Paddy
6,9,33,39.85,60.31,29.29,Cotton
13,16,13,27.87,61.38,57.51,Pulses
40,0,0,20.76,55.99,62.58,Tobacco
1,23,17,22.3,56.51,42.72,Tobacco
20,0,14,32.17,55.02,37.37,Sugarcane
18,2,18,32.58,58.58,34.16,Maize
18,2,39,30.81,63.77,70,Maize
33,4,1,32.86,59.79,41.11,Sugarcane
17,0,12,28.58,56.91,45.99,Barley
5,3,29,30.9,68.25,36.56,Wheat
22,0,26,28.35,48.46,32.32,Millets
17,0,16,30.44,69.49,24.3,Sugarcane
22,0,17,22.26,42.14,35.5,Millets
13,7,34,27.59,59.58,58.65,Barley
23,0,22,28,41.61,30.62,Oil seeds
34,0,1,29.15,57.67,32.35,Sugarcane
5,15,18,31.09,62.05,42.38,Cotton
28,0,20,20.86,49.09,28.16,Paddy
34,0,4,34.1,57.33,56.67,Tobacco
31,0,0,26.9,52.19,33.57,Cotton
5,0,14,26.55,52.44,67.67,Ground Nuts
7,17,15,26.56,57.43,26.53,Tobacco
13,0,42,31.72,58.72,70,Sugarcane
8,19,12,25.55,50.88,27.55,Cotton
11,8,30,31.42,59.9,29.07,Millets
19,0,38,28.24,51.23,42.62,Cotton
32,4,0,30.09,46.89,35.95,Wheat
38,2,3,28.94,62.47,31.99,Sugarcane
17,0,43,39.33,59.27,40.62,Wheat
17,0,14,29.89,55.53,32.61,Barley
33,4,2,30.28,56.11,40.03,Pulses
10,3,27,40,63.63,40.65,Millets
18,0,17,36.4,55.11,26.14,Wheat
25,0,18,27.28,47.79,29.37,Millets
15,0,40,27.38,53.83,55.09,Maize
12,0,35,29.14,64.95,36.54,Paddy
17,0,37,32.93,62.73,59.96,Paddy
8,0,10,24.71,50.55,62.03,Pulses
12,14,12,29.94,58.85,54.14,Cotton
26,3,20,29.48,59.59,66.35,Pulses
15,2,12,31,51.8,44.91,Sugarcane
12,3,39,28.55,67.66,35.99,Pulses
6,15,19,31.06,58.49,40.24,Cotton
35,0,0,23.88,52.3,27.19,Cotton
12,3,13,30.3,45.03,57.51,Sugarcane
25,1,14,23.43,55.73,32.02,Millets
12,4,10,30.56,67.31,36.79,Sugarcane
